design	count
THR_8_NSR_XtalFit_NegGre45_surfB_antirep_thread6_0016_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_DEAroMidGr_surfA_antirep_thread2_0035_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_NegGre45_surfB_antirep_thread9_0037_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_S35T35_surfB_repeat_thread6_0009_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_Thr90_surfB_antirep_thread5_0024_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_S35T35_surfB_antirep_thread5_0021_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_S35T35_surfB_antirep_thread3_0024_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_Thr60_surfB_repeat_thread1_0002_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_DN_T6_XtalFit_PolyAsp_surfB_repeat_thread7_0008	0
THR_8_NSR_XtalFit_PolyAsp_surfB_antirep_thread6_0012	0
THR_DN_T6_XtalFit_Neg60_surfB_repeat_thread1_0002	0
THR_8_NSR_XtalFit_Neg90_surfB_antirep_thread4_0018	0
THR_DN_T6_XtalFit_Neg60_surfA_repeat_thread1_0003	0
THR_DN_T6_XtalFit_Neg60_surfA_repeat_thread4_0008	0
THR_8_NSR_XtalFit_Neg60_surfA_antirep_thread3_0003	0
THR_DN_T6_XtalFit_NegDEqQN_surfA_repeat_thread8_0001	0
THR_DN_T6_XtalFit_NegDEqQN_surfA_repeat_thread6_0002	0
THR_8_NSR_XtalFit_Neg90_surfB_antirep_thread3_0023	0
THR_8_NSR_XtalFit_NegDEqQN_surfB_antirep_thread8_0014	0
THR_8_NSR_XtalFit_NegDEqQN_surfA_repeat_thread4_0002	0
THR_8_NSR_XtalFit_Neg60_surfB_repeat_thread2_0004	0
THR_8_NSR_XtalFit_NegDEqQN_surfB_repeat_thread3_0004_CHIMERA_THR_8_NSR_XtalFit_Neg60_surfB_repeat_thread2_0004	0
THR_8_NSR_XtalFit_Neg60_surfB_antirep_thread4_0012	0
THR_8_NSR_XtalFit_NegDEqQN_surfB_antirep_thread8_0001	0
THR_8_NSR_XtalFit_Neg90_surfA_repeat_thread8_0010	0
THR_8_NSR_XtalFit_NegDEqQN_surfA_antirep_thread6_0002	0
THR_8_NSR_XtalFit_NegDEqQN_surfA_repeat_thread4_0009	0
THR_8_NSR_XtalFit_PolyAsp_surfB_repeat_thread3_0002	0
THR_8_NSR_XtalFit_Neg60_surfA_repeat_thread3_0008	0
THR_8_NSR_XtalFit_Neg60_surfA_antirep_thread6_0014	0
THR_8_NSR_XtalFit_Neg60_surfA_repeat_thread5_0007	0
THR_DN_T6_XtalFit_Neg90_surfA_repeat_thread7_0002	0
THR_DN_T6_XtalFit_Neg90_surfA_repeat_thread8_0009	0
THR_8_NSR_XtalFit_NegDEqQN_surfB_repeat_thread1_0008	0
THR_8_NSR_XtalFit_NegDEqQN_surfB_repeat_thread3_0004	0
THR_8_NSR_XtalFit_Pos60_surfB_repeat_thread4_0006_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_DN_T6_XtalFit_Neg90_surfA_antirep_thread8_0028	0
THR_8_NSR_XtalFit_PolyAsp_surfB_repeat_thread8_0008	0
THR_DN_T6_XtalFit_Neg90_surfA_antirep_thread9_0030	0
THR_8_NSR_XtalFit_Neg90_surfB_repeat_thread4_0006	0
THR_8_NSR_XtalFit_Neg90_surfB_repeat_thread6_0005	0
THR_8_NSR_XtalFit_Pos90_surfB_antirep_thread2_0014_CHIMERA_THR_8_NSR_XtalFit_Neg90_surfB_repeat_thread6_0005	0
THR_8_NSR_XtalFit_PosGre45_surfA_antirep_thread6_0003_CHIMERA_THR_8_NSR_XtalFit_Neg90_surfB_repeat_thread6_0005	0
THR_8_NSR_XtalFit_PolyAsp_surfA_antirep_thread9_0014	0
THR_8_NSR_XtalFit_PosMidGrDv_surfB_repeat_thread1_0004_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_Neg60_surfA_antirep_thread3_0003_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_Pos90_surfB_repeat_thread1_0008_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_greNegDEY_surfB_repeat_thread2_0007_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_DN_T6_XtalFit_Pos60_surfA_antirep_thread8_0014	0
THR_8_NSR_XtalFit_PosGre45_surfA_repeat_thread9_0001_CHIMERA_THR_DN_T6_XtalFit_Scaffold_0001	0
THR_8_NSR_XtalFit_Pos90_surfA_repeat_thread7_0002	0
THR_DN_T6_XtalFit_Pos60_surfA_antirep_thread5_0036	0
THR_8_NSR_XtalFit_Pos90_surfA_repeat_thread7_0009	0
THR_8_NSR_XtalFit_Pos90_surfB_antirep_thread2_0014	0
THR_8_NSR_XtalFit_Pos90_surfB_antirep_thread1_0027	0
THR_8_NSR_XtalFit_Pos60_surfB_repeat_thread4_0006	0
THR_8_NSR_XtalFit_Scaffold_0001_CHIMERA_THR_8_NSR_XtalFit_Pos60_surfB_repeat_thread4_0006	0
THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_NegGre45_surfB_repeat_thread5_0009_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_lsNeGreDiv_surfB_antirep_thread3_0002_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_NegGre45_surfB_repeat_thread6_0012_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_lsNeGreDiv_surfB_repeat_thread7_0004_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_lsNeGreDiv_surfA_antirep_thread4_0008_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_Pos60_surfB_repeat_thread8_0005	0
THR_8_NSR_XtalFit_Pos60_surfB_antirep_thread8_0006	0
THR_8_NSR_XtalFit_posGreDiv_surfB_repeat_thread8_0002_CHIMERA_THR_8_NSR_XtalFit_PolyLys_surfB_repeat_thread7_0010	0
THR_8_NSR_XtalFit_PosMidGr_surfB_antirep_thread7_0038	0
THR_8_NSR_XtalFit_PosMidGrDv_surfB_repeat_thread1_0004	0
THR_DN_T6_XtalFit_PosMidGr_surfA_repeat_thread8_0008	0
THR_8_NSR_XtalFit_posGreDiv_surfA_antirep_thread2_0025	0
THR_DN_T6_XtalFit_PosMidGrDv_surfB_repeat_thread2_0003	0
THR_8_NSR_XtalFit_Neg90_surfB_repeat_thread4_0006_CHIMERA_THR_DN_T6_XtalFit_PosMidGrDv_surfB_repeat_thread2_0003	0
THR_8_NSR_XtalFit_posGreDiv_surfA_antirep_thread1_0042	0
THR_8_NSR_XtalFit_PosMidGr_surfB_antirep_thread2_0014	0
THR_8_NSR_XtalFit_PolyLys_surfB_repeat_thread7_0010	0
THR_DN_T6_XtalFit_PosMidGr_surfB_antirep_thread4_0036	0
THR_DN_T6_XtalFit_PosGre45_surfB_repeat_thread7_0009	0
THR_DN_T6_XtalFit_PolyLys_surfB_repeat_thread5_0008	0
THR_8_NSR_XtalFit_Pos90_surfA_antirep_thread9_0027	0
THR_8_NSR_XtalFit_Pos90_surfA_antirep_thread1_0022	0
THR_8_NSR_XtalFit_Pos60_surfB_antirep_thread7_0003	0
THR_8_NSR_XtalFit_NegGre45_surfA_repeat_thread7_0009_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_greNegDEY_surfB_repeat_thread6_0005_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_Scaffold_0001_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_DEAroMidGr_surfB_repeat_thread4_0004_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_H40E20D20_surfB_repeat_thread7_0011_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_Val10_Al50_surfA_antirep_thread4_0014_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_PosMidGr_surfB_repeat_thread3_0005_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_posGreDiv_surfB_antirep_thread8_0031_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_Neg90_surfA_antirep_thread3_0022_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_NegDEqQN_surfA_antirep_thread6_0002_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_Neg90_surfA_repeat_thread8_0010_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_Neg60_surfB_antirep_thread4_0012_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_Neg60_surfB_repeat_thread2_0004_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_NegDEqQN_surfB_antirep_thread8_0014_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_DN_T6_XtalFit_PolyAsp_surfA_repeat_thread1_0007	0
THR_8_NSR_XtalFit_PolyAsp_surfB_repeat_thread3_0002_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_Neg60_surfA_antirep_thread6_0014_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_NegDEqQN_surfB_repeat_thread1_0008_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_Neg60_surfA_repeat_thread5_0007_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_H40E20D20_surfB_repeat_thread6_0003_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_Val10_Al50_surfB_antirep_thread1_0037_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_H40LIM40_surfB_antirep_thread8_0020_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_Val10_Al50_surfB_repeat_thread9_0013_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_DEAroMidGr_surfB_repeat_thread2_0002_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_DEAroMidGr_surfB_antirep_thread5_0038_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_DEAroMidGr_surfB_antirep_thread2_0027_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_His20Cys20_surfA_antirep_thread6_0050_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_His20Cys20_surfA_antirep_thread6_0003_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_His20Cys20_surfB_repeat_thread2_0009_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_Val10_Al50_surfB_repeat_thread8_0007_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_H40LIM40_surfB_repeat_thread6_0012_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_H40E20D20_surfA_antirep_thread6_0025_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_H40E20D20_surfB_antirep_thread3_0006_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_DN_T6_XtalFit_H40LIM40_surfB_repeat_thread6_0001_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_H40LIM40_surfA_repeat_thread3_0009_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_His20Cys20_surfA_repeat_thread5_0008_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_8_NSR_XtalFit_H40LIM40_surfB_repeat_thread3_0001_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfB_antirep_thread5_0016	0
THR_DN_T6_XtalFit_Neg60_surfA_antirep_thread8_0037	0
THR_DN_T6_XtalFit_NegDEqQN_surfA_antirep_thread2_0005	0
THR_8_NSR_XtalFit_Neg90_surfA_repeat_thread5_0002	0
THR_DN_T6_XtalFit_Pos90_surfB_repeat_thread1_0004	0
THR_8_NSR_XtalFit_H40LIM40_surfB_antirep_thread3_0044	0
THR_8_NSR_XtalFit_H40E20D20_surfB_antirep_thread2_0021	0
THR_8_NSR_XtalFit_H40E20D20_surfB_antirep_thread3_0006	0
THR_DN_T6_XtalFit_His20Cys20_surfB_antirep_thread2_0016	0
THR_DN_T6_XtalFit_H40E20D20_surfA_antirep_thread6_0002	0
THR_8_NSR_XtalFit_H40E20D20_surfA_antirep_thread6_0025	0
THR_8_NSR_XtalFit_H40E20D20_surfA_antirep_thread3_0011	0
THR_8_NSR_XtalFit_Val10_Al50_surfB_repeat_thread8_0007	0
THR_8_NSR_XtalFit_Val10_Al50_surfB_repeat_thread9_0013	0
THR_DN_T6_XtalFit_H40E20D20_surfA_antirep_thread1_0012	0
THR_DN_T6_XtalFit_Val10_Al50_surfB_repeat_thread8_0010	0
THR_8_NSR_XtalFit_His20Cys20_surfB_repeat_thread2_0009	0
THR_8_NSR_XtalFit_His20Cys20_surfB_repeat_thread8_0006	0
THR_8_NSR_XtalFit_His20Cys20_surfA_antirep_thread6_0003	0
THR_8_NSR_XtalFit_His20Cys20_surfA_antirep_thread6_0050	0
THR_DN_T6_XtalFit_H40E20D20_surfB_antirep_thread7_0031	0
THR_DN_T6_XtalFit_H40LIM40_surfB_repeat_thread6_0001	0
THR_DN_T6_XtalFit_H40LIM40_surfB_repeat_thread1_0004	0
THR_DN_T6_XtalFit_S35T35_surfA_repeat_thread8_0008_CHIMERA_THR_DN_T6_XtalFit_Pos90_surfA_repeat_thread2_0008	0
THR_8_NSR_XtalFit_PolyLys_surfA_repeat_thread7_0002	0
THR_DN_T6_XtalFit_PolyLys_surfB_antirep_thread1_0001	0
THR_8_NSR_XtalFit_PolyLys_surfA_repeat_thread8_0008	0
THR_DN_T6_XtalFit_PolyLys_surfA_antirep_thread5_0031	0
THR_DN_T6_XtalFit_PolyLys_surfA_antirep_thread3_0017	0
THR_DN_T6_XtalFit_Pos90_surfA_repeat_thread2_0008	0
THR_DN_T6_XtalFit_PolyLys_surfA_repeat_thread6_0003	0
THR_DN_T6_XtalFit_His20Cys20_surfA_antirep_thread7_0047	0
THR_DN_T6_XtalFit_Pos90_surfA_repeat_thread5_0007	0
THR_8_NSR_XtalFit_PolyLys_surfB_antirep_thread4_0005	0
THR_8_NSR_XtalFit_Pos90_surfA_antirep_thread1_0022_CHIMERA_THR_8_NSR_XtalFit_PolyLys_surfB_antirep_thread4_0005	0
THR_DN_T6_XtalFit_Pos90_surfA_antirep_thread6_0005	0
THR_DN_T6_XtalFit_PolyLys_surfB_repeat_thread3_0001	0
THR_DN_T6_XtalFit_His20Cys20_surfA_antirep_thread4_0030	0
THR_DN_T6_XtalFit_Val10_Al50_surfA_antirep_thread8_0011	0
THR_DN_T6_XtalFit_Val10_Al50_surfA_antirep_thread1_0035	0
THR_DN_T6_XtalFit_greNegDEY_surfA_antirep_thread3_0046	0
THR_DN_T6_XtalFit_greNegDEY_surfB_repeat_thread1_0001	0
THR_8_NSR_XtalFit_greNegDEY_surfA_antirep_thread4_0017	0
THR_8_NSR_XtalFit_NegGre45_surfA_repeat_thread7_0008	0
THR_8_NSR_XtalFit_NegGre45_surfA_repeat_thread7_0009	0
THR_8_NSR_XtalFit_lsNeGreDiv_surfA_antirep_thread9_0041	0
THR_8_NSR_XtalFit_lsNeGreDiv_surfA_antirep_thread4_0008	0
THR_8_NSR_XtalFit_lsNeGreDiv_surfB_repeat_thread7_0004	0
THR_DN_T6_XtalFit_lsNeGreDiv_surfB_repeat_thread9_0005	0
THR_8_NSR_XtalFit_lsNeGreDiv_surfA_repeat_thread7_0003	0
THR_DN_T6_XtalFit_DEAroMidGr_surfB_repeat_thread1_0001	0
THR_DN_T6_XtalFit_lsNeGreDiv_surfB_repeat_thread7_0005	0
THR_8_NSR_XtalFit_NegGre45_surfB_repeat_thread6_0012	0
THR_8_NSR_XtalFit_lsNeGreDiv_surfB_antirep_thread3_0002	0
THR_8_NSR_XtalFit_lsNeGreDiv_surfB_antirep_thread2_0030	0
THR_8_NSR_XtalFit_NegGre45_surfB_repeat_thread5_0009	0
THR_8_NSR_XtalFit_greNegDEY_surfA_antirep_thread9_0015	0
THR_8_NSR_XtalFit_lsNeGreDiv_surfA_repeat_thread2_0004	0
THR_8_NSR_XtalFit_DEAroMidGr_surfA_repeat_thread5_0011	0
THR_DN_T6_XtalFit_DEAroMidGr_surfA_repeat_thread7_0001	0
THR_8_NSR_XtalFit_DEAroMidGr_surfA_repeat_thread1_0002	0
THR_8_NSR_XtalFit_DEAroMidGr_surfB_antirep_thread2_0027	0
THR_8_NSR_XtalFit_DEAroMidGr_surfB_antirep_thread5_0038	0
THR_8_NSR_XtalFit_DEAroMidGr_surfB_repeat_thread2_0002	0
THR_8_NSR_XtalFit_DEAroMidGr_surfB_repeat_thread4_0004	0
THR_DN_T6_XtalFit_DEAroMidGr_surfA_repeat_thread6_0004	0
THR_DN_T6_XtalFit_lsNeGreDiv_surfA_antirep_thread3_0040	0
THR_DN_T6_XtalFit_lsNeGreDiv_surfA_antirep_thread3_0025	0
THR_8_NSR_XtalFit_NegGre45_surfA_antirep_thread1_0029	0
THR_8_NSR_XtalFit_posGreDiv_surfA_antirep_thread1_0042_CHIMERA_THR_8_NSR_XtalFit_NegGre45_surfA_antirep_thread1_0029	0
THR_8_NSR_XtalFit_greNegDEY_surfB_repeat_thread6_0005	0
THR_8_NSR_XtalFit_greNegDEY_surfB_repeat_thread2_0007	0
THR_DN_T6_XtalFit_greNegDEY_surfA_repeat_thread8_0005	0
THR_DN_T6_XtalFit_greNegDEY_surfA_repeat_thread4_0007	0
THR_DN_T6_XtalFit_Pos90_surfB_repeat_thread5_0010	0
THR_8_NSR_XtalFit_PosMidGrDv_surfA_antirep_thread9_0060_CHIMERA_THR_8_NSR_XtalFit_Pos60_surfA_antirep_thread1_0042	0
THR_DN_T6_XtalFit_PolyAsp_surfA_repeat_thread6_0004	0
THR_8_NSR_XtalFit_Pos60_surfA_antirep_thread1_0042	0
THR_8_NSR_XtalFit_PosGre45_surfA_repeat_thread1_0001	0
THR_8_NSR_XtalFit_posGreDiv_surfB_antirep_thread8_0031	0
THR_8_NSR_XtalFit_PosGre45_surfB_antirep_thread9_0034_CHIMERA_THR_8_NSR_XtalFit_posGreDiv_surfB_antirep_thread8_0031	0
THR_8_NSR_XtalFit_PosMidGrDv_surfA_repeat_thread6_0011	0
THR_8_NSR_XtalFit_PosMidGrDv_surfA_repeat_thread5_0008	0
THR_DN_T6_XtalFit_PosGre45_surfA_antirep_thread2_0053	0
THR_DN_T6_XtalFit_PosGre45_surfA_antirep_thread3_0050	0
THR_DN_T6_XtalFit_PosMidGrDv_surfB_antirep_thread8_0019	0
THR_8_NSR_XtalFit_PosMidGr_surfB_repeat_thread6_0007	0
THR_8_NSR_XtalFit_Val10_Al50_surfA_antirep_thread4_0014	0
THR_8_NSR_XtalFit_Val10_Al50_surfA_antirep_thread5_0001	0
THR_DN_T6_XtalFit_H40LIM40_surfB_antirep_thread1_0032	0
THR_DN_T6_XtalFit_H40LIM40_surfB_antirep_thread9_0026	0
THR_DN_T6_XtalFit_H40LIM40_surfA_antirep_thread2_0025	0
THR_DN_T6_XtalFit_H40LIM40_surfA_antirep_thread3_0010	0
THR_DN_T6_XtalFit_PosGre45_surfA_repeat_thread7_0008	0
THR_DN_T6_XtalFit_PosGre45_surfB_antirep_thread4_0020	0
THR_8_NSR_XtalFit_posGreDiv_surfA_antirep_thread1_0042_CHIMERA_THR_DN_T6_XtalFit_PosGre45_surfA_repeat_thread6_0002	0
THR_DN_T6_XtalFit_PosMidGr_surfA_repeat_thread6_0009	0
THR_DN_T6_XtalFit_Neg60_surfA_antirep_thread9_0025	0
THR_DN_T6_XtalFit_Neg90_surfB_antirep_thread8_0013	0
THR_8_NSR_XtalFit_Neg90_surfA_antirep_thread7_0015	0
THR_DN_T6_XtalFit_NegDEqQN_surfB_antirep_thread8_0003	0
THR_DN_T6_XtalFit_NegDEqQN_surfB_antirep_thread6_0033	0
THR_8_NSR_XtalFit_Neg90_surfA_antirep_thread3_0022	0
THR_DN_T6_XtalFit_NegDEqQN_surfA_antirep_thread8_0012	0
THR_DN_T6_XtalFit_PosGre45_surfA_repeat_thread6_0002	0
THR_8_NSR_XtalFit_posGreDiv_surfA_antirep_thread1_0042_CHIMERA_THR_DN_T6_XtalFit_NegDEqQN_surfA_antirep_thread8_0012	0
THR_DN_T6_XtalFit_Neg90_surfB_antirep_thread5_0016	0
THR_DN_T6_XtalFit_Neg90_surfB_repeat_thread1_0006	0
THR_DN_T6_XtalFit_Neg90_surfB_repeat_thread7_0010	0
THR_DN_T6_XtalFit_posGreDiv_surfB_repeat_thread5_0001	0
THR_DN_T6_XtalFit_PosGre45_surfB_antirep_thread2_0015	0
THR_8_NSR_XtalFit_H40E20D20_surfA_repeat_thread4_0010	0
