design	count
2H_28_cap_DEAroMidGr_surfB_repeat_thread9_0008	1
2H_26_cap_greNegDEY_surfA_antirep_thread8_0006	1
2H_28_cap_Thr60_surfA_antirep_thread6_0057	1
2H_28_cap_S35T35_surfB_antirep_thread9_0029	1
2H_28_cap_Thr60_surfA_repeat_thread2_0006	1
2H_26_cap_Neg90_surfA_antirep_thread9_0024_CHIMERA_2H_26_cap_Q65N25_surfB_repeat_thread9_0012	1
2H_28_cap_S35T35_surfB_repeat_thread6_0002	1
PDL_0_4_PosGre45_surfA_repeat_thread8_0009	1
DHR53_5CWK_XtalFit_PosMidGrDv_surfA_repeat_thread5_0009	1
DHR53_5CWK_XtalFit_PosMidGr_surfB_antirep_thread3_0030	1
PDL_0_4_Thr60_surfB_antirep_thread3_0055	1
DHR53_5CWK_XtalFit_PosGre45_surfA_repeat_thread4_0008	1
DHR53_5CWK_XtalFit_posGreDiv_surfB_antirep_thread7_0002	1
PDL_0_4_S35T35_surfA_antirep_thread8_0023	1
PDL_0_4_S35T35_surfB_antirep_thread3_0047	1
DHR53_5CWK_XtalFit_posGreDiv_surfB_repeat_thread2_0008	1
PDL_0_4_PosGre45_surfA_antirep_thread3_0034	1
2H_26_cap_H40LIM40_surfA_antirep_thread8_0019	1
2H_26_cap_Q65N25_surfA_repeat_thread7_0004	1
2H_28_cap_Pos90_surfA_antirep_thread6_0051	1
2H_26_cap_Neg60_surfB_antirep_thread4_0053	1
2H_26_cap_NegDEqQN_surfA_repeat_thread2_0004	1
2H_28_cap_posGreDiv_surfB_repeat_thread3_0003_CHIMERA_2H_28_cap_Neg90_surfB_repeat_thread8_0008	1
2H_15_cap_Pos60_surfB_antirep_thread9_0007	0
PDL_0_4_S35T35_surfB_antirep_thread2_0044	0
2H_26_cap_Pos90_surfB_antirep_thread8_0021	0
2H_26_cap_lsNeGreDiv_surfB_antirep_thread4_0002	0
2H_28_cap_NegGre45_surfB_antirep_thread2_0023	0
2H_26_cap_DEAroMidGr_surfB_antirep_thread6_0032	0
2H_26_cap_DEAroMidGr_surfB_antirep_thread7_0039	0
2H_28_cap_NegGre45_surfB_antirep_thread8_0059	0
2H_26_cap_NegGre45_surfA_repeat_thread4_0006	0
2H_28_cap_Pos90_surfB_repeat_thread5_0008	0
2H_26_cap_NegGre45_surfA_repeat_thread6_0010	0
2H_28_cap_Pos60_surfB_repeat_thread8_0005	0
PDL_0_4_Thr60_surfB_repeat_thread5_0005	0
2H_28_cap_Pos60_surfB_antirep_thread3_0034	0
2H_26_cap_lsNeGreDiv_surfB_antirep_thread8_0034	0
PDL_0_4_Scaffold_0001_CHIMERA_PDL_0_4_S35T35_surfA_antirep_thread3_0022	0
PDL_0_4_S35T35_surfA_antirep_thread3_0022	0
PDL_0_4_PosGre45_surfA_repeat_thread4_0006_CHIMERA_PDL_0_4_Q65N25_surfA_antirep_thread4_0031	0
PDL_0_4_Q65N25_surfA_antirep_thread4_0031	0
DHR53_5CWK_XtalFit_Q65N25_surfA_antirep_thread4_0031	0
PDL_0_4_Thr90_surfB_antirep_thread2_0027	0
2H_26_cap_Pos60_surfB_repeat_thread1_0001	0
DHR53_5CWK_XtalFit_PosMidGrDv_surfB_repeat_thread8_0001_CHIMERA_DHR53_5CWK_XtalFit_Thr60_surfB_antirep_thread9_0005	0
DHR53_5CWK_XtalFit_Thr60_surfB_antirep_thread9_0005	0
DHR53_5CWK_XtalFit_Thr60_surfB_antirep_thread9_0028	0
PDL_0_4_Neg60_surfB_antirep_thread8_0073_CHIMERA_PDL_0_4_PosMidGrDv_surfB_repeat_thread3_0002	0
2H_26_cap_Scaffold_0001_CHIMERA_2H_26_cap_Pos90_surfB_antirep_thread2_0038	0
2H_28_cap_NegGre45_surfB_repeat_thread8_0003	0
PDL_0_4_Neg60_surfA_repeat_thread2_0007_CHIMERA_PDL_0_4_Q65N25_surfB_antirep_thread9_0057	0
2H_28_cap_NegGre45_surfB_repeat_thread1_0002	0
2H_28_cap_lsNeGreDiv_surfA_antirep_thread2_0007	0
2H_26_cap_DEAroMidGr_surfA_antirep_thread8_0052	0
2H_26_cap_DEAroMidGr_surfA_antirep_thread1_0020	0
2H_26_cap_greNegDEY_surfB_antirep_thread1_0032	0
2H_26_cap_greNegDEY_surfB_antirep_thread3_0011	0
2H_26_cap_lsNeGreDiv_surfA_repeat_thread6_0009	0
2H_26_cap_lsNeGreDiv_surfA_repeat_thread5_0009	0
2H_28_cap_DEAroMidGr_surfA_antirep_thread5_0032	0
2H_28_cap_DEAroMidGr_surfA_antirep_thread7_0032	0
2H_26_cap_Pos90_surfA_repeat_thread8_0004	0
2H_28_cap_greNegDEY_surfA_repeat_thread9_0007	0
2H_26_cap_greNegDEY_surfA_repeat_thread5_0010	0
2H_26_cap_H40E20D20_surfA_repeat_thread3_0009_CHIMERA_2H_26_cap_greNegDEY_surfA_repeat_thread8_0003	0
2H_26_cap_greNegDEY_surfA_repeat_thread8_0003	0
2H_28_cap_DEAroMidGr_surfB_repeat_thread3_0002	0
2H_28_cap_Pos90_surfB_repeat_thread6_0007	0
2H_26_cap_Pos90_surfB_antirep_thread2_0038	0
2H_26_cap_greNegDEY_surfA_antirep_thread3_0064	0
2H_28_cap_lsNeGreDiv_surfB_antirep_thread1_0037	0
2H_28_cap_lsNeGreDiv_surfB_antirep_thread7_0041	0
2H_26_cap_lsNeGreDiv_surfA_antirep_thread5_0049	0
2H_26_cap_lsNeGreDiv_surfA_antirep_thread4_0045	0
2H_28_cap_lsNeGreDiv_surfB_repeat_thread6_0002	0
2H_28_cap_NegGre45_surfA_antirep_thread1_0041	0
2H_28_cap_NegGre45_surfA_antirep_thread2_0016	0
PDL_0_4_Q65N25_surfB_antirep_thread7_0007	0
DHR53_5CWK_XtalFit_Q65N25_surfB_antirep_thread2_0008	0
PDL_0_4_Q65N25_surfB_antirep_thread9_0057	0
2H_28_cap_greNegDEY_surfB_repeat_thread6_0012	0
2H_28_cap_S35T35_surfA_repeat_thread6_0009	0
2H_28_cap_Q65N25_surfA_repeat_thread4_0008	0
2H_26_cap_S35T35_surfB_antirep_thread2_0045	0
2H_26_cap_PosGre45_surfB_repeat_thread5_0009_CHIMERA_2H_26_cap_S35T35_surfB_antirep_thread3_0002	0
2H_26_cap_S35T35_surfB_antirep_thread3_0002	0
2H_28_cap_S35T35_surfA_repeat_thread3_0006	0
2H_15_cap_Scaffold_0001	0
2H_28_cap_Q65N25_surfB_antirep_thread8_0031	0
2H_26_cap_Scaffold_0001	0
2H_28_cap_S35T35_surfB_antirep_thread4_0050	0
2H_28_cap_Scaffold_0001	0
2H_28_cap_Thr60_surfA_antirep_thread3_0034	0
2H_26_cap_Thr60_surfB_repeat_thread9_0010_CHIMERA_2H_26_cap_Thr60_surfA_repeat_thread1_0003	0
2H_26_cap_Thr60_surfA_repeat_thread1_0003	0
2H_26_cap_Thr90_surfA_repeat_thread7_0006	0
2H_26_cap_Q65N25_surfB_antirep_thread5_0001	0
2H_26_cap_Q65N25_surfB_antirep_thread2_0034	0
2H_28_cap_Thr90_surfB_antirep_thread8_0046	0
2H_28_cap_Thr60_surfB_antirep_thread5_0033	0
2H_28_cap_Thr60_surfB_antirep_thread5_0008	0
2H_26_cap_Thr60_surfB_repeat_thread9_0010	0
2H_28_cap_Q65N25_surfB_antirep_thread3_0007	0
2H_28_cap_Thr60_surfA_antirep_thread3_0034_CHIMERA_2H_28_cap_S35T35_surfA_antirep_thread7_0030	0
2H_28_cap_S35T35_surfA_antirep_thread7_0030	0
2H_28_cap_S35T35_surfA_antirep_thread9_0015	0
2H_26_cap_Thr90_surfB_repeat_thread9_0010	0
2H_28_cap_Q65N25_surfA_repeat_thread2_0001	0
2H_26_cap_Thr90_surfB_repeat_thread3_0004	0
PDL_0_4_Thr60_surfA_repeat_thread6_0002	0
DHR53_5CWK_XtalFit_Q65N25_surfB_antirep_thread6_0015	0
DHR53_5CWK_XtalFit_Q65N25_surfA_antirep_thread5_0017	0
PDL_0_4_Thr90_surfA_repeat_thread9_0006	0
PDL_0_4_Thr90_surfA_repeat_thread3_0001	0
PDL_0_4_Neg60_surfB_antirep_thread8_0073_CHIMERA_PDL_0_4_Thr60_surfB_antirep_thread3_0055	0
PDL_0_4_S35T35_surfB_antirep_thread2_0044_CHIMERA_PDL_0_4_Thr60_surfB_antirep_thread3_0055	0
2H_26_cap_Pos90_surfA_antirep_thread5_0065	0
PDL_0_4_Thr60_surfB_antirep_thread2_0043	0
2H_26_cap_Neg90_surfB_antirep_thread9_0006_CHIMERA_2H_26_cap_Pos90_surfA_antirep_thread5_0065	0
PDL_0_4_Thr60_surfA_antirep_thread2_0015	0
PDL_0_4_Thr60_surfA_repeat_thread1_0001	0
DHR53_5CWK_XtalFit_Neg60_surfB_antirep_thread6_0042_CHIMERA_DHR53_5CWK_XtalFit_Thr90_surfB_antirep_thread6_0002	0
DHR53_5CWK_XtalFit_Thr60_surfA_repeat_thread9_0003	0
DHR53_5CWK_XtalFit_Thr90_surfB_antirep_thread6_0002	0
PDL_0_4_Thr60_surfA_antirep_thread8_0044	0
DHR53_5CWK_XtalFit_S35T35_surfA_repeat_thread2_0004	0
2H_26_cap_Pos90_surfA_antirep_thread4_0050	0
2H_28_cap_Pos60_surfA_antirep_thread2_0013	0
PDL_0_4_S35T35_surfB_repeat_thread3_0005	0
PDL_0_4_S35T35_surfB_repeat_thread9_0009	0
2H_28_cap_Pos60_surfA_antirep_thread4_0029	0
PDL_0_4_Q65N25_surfA_repeat_thread6_0007	0
2H_26_cap_Pos60_surfB_repeat_thread7_0005	0
DHR53_5CWK_XtalFit_Thr60_surfA_repeat_thread6_0002	0
2H_28_cap_Val10_Al50_surfA_repeat_thread8_0001_CHIMERA_2H_28_cap_Scaffold_0001	0
2H_28_cap_greNegDEY_surfB_repeat_thread3_0010	0
2H_15_cap_Pos60_surfB_antirep_thread4_0062	0
2H_26_cap_H40E20D20_surfB_antirep_thread6_0011	0
2H_26_cap_Val10_Al50_surfA_repeat_thread5_0009	0
2H_28_cap_His20Cys20_surfB_antirep_thread9_0013	0
2H_28_cap_His20Cys20_surfB_antirep_thread3_0036	0
2H_28_cap_Pos60_surfA_repeat_thread6_0002	0
2H_26_cap_His20Cys20_surfB_repeat_thread3_0013	0
2H_26_cap_His20Cys20_surfB_repeat_thread3_0007	0
2H_26_cap_H40LIM40_surfB_repeat_thread6_0002	0
2H_26_cap_H40LIM40_surfB_repeat_thread1_0011	0
2H_26_cap_PolyLys_surfB_repeat_thread5_0009	0
2H_28_cap_H40LIM40_surfB_antirep_thread6_0009	0
2H_26_cap_H40E20D20_surfA_antirep_thread8_0016	0
2H_26_cap_H40E20D20_surfA_antirep_thread5_0020	0
2H_26_cap_H40E20D20_surfB_repeat_thread9_0002_CHIMERA_2H_26_cap_PolyLys_surfB_repeat_thread5_0009	0
2H_26_cap_PolyLys_surfA_antirep_thread2_0005	0
2H_28_cap_Val10_Al50_surfB_repeat_thread1_0006	0
2H_28_cap_Val10_Al50_surfB_repeat_thread8_0011	0
2H_28_cap_Val10_Al50_surfA_repeat_thread6_0006	0
2H_28_cap_Pos90_surfB_antirep_thread8_0018	0
2H_28_cap_H40E20D20_surfA_antirep_thread5_0020	0
2H_28_cap_Val10_Al50_surfA_repeat_thread8_0001	0
2H_26_cap_His20Cys20_surfA_antirep_thread6_0052	0
2H_28_cap_Val10_Al50_surfA_antirep_thread4_0038	0
2H_28_cap_Pos90_surfB_antirep_thread2_0009	0
2H_28_cap_Val10_Al50_surfA_antirep_thread3_0058	0
2H_26_cap_Val10_Al50_surfB_repeat_thread3_0014	0
2H_26_cap_Val10_Al50_surfA_repeat_thread4_0006	0
2H_26_cap_H40E20D20_surfB_antirep_thread3_0009	0
2H_28_cap_H40E20D20_surfB_antirep_thread4_0035	0
2H_28_cap_H40LIM40_surfA_repeat_thread1_0007	0
2H_15_cap_Pos60_surfA_repeat_thread3_0003	0
2H_15_cap_Pos90_surfB_repeat_thread7_0006	0
2H_15_cap_Pos90_surfA_antirep_thread6_0050	0
2H_15_cap_Pos90_surfA_antirep_thread6_0056	0
2H_15_cap_PolyLys_surfA_repeat_thread5_0009	0
2H_28_cap_H40LIM40_surfA_repeat_thread5_0003	0
2H_26_cap_H40LIM40_surfA_antirep_thread5_0004	0
2H_15_cap_PolyLys_surfB_antirep_thread4_0064	0
2H_28_cap_His20Cys20_surfA_repeat_thread4_0011	0
2H_28_cap_posGreDiv_surfA_antirep_thread7_0023_CHIMERA_2H_28_cap_H40LIM40_surfA_antirep_thread6_0059	0
2H_28_cap_H40LIM40_surfA_antirep_thread6_0059	0
2H_28_cap_His20Cys20_surfA_repeat_thread5_0012	0
2H_26_cap_H40E20D20_surfA_repeat_thread3_0009	0
2H_28_cap_Pos60_surfA_repeat_thread4_0001	0
2H_26_cap_H40LIM40_surfA_repeat_thread4_0007	0
2H_28_cap_His20Cys20_surfA_antirep_thread7_0057	0
2H_26_cap_H40LIM40_surfA_repeat_thread1_0007	0
2H_28_cap_His20Cys20_surfA_antirep_thread5_0053	0
2H_26_cap_His20Cys20_surfB_antirep_thread5_0037	0
2H_26_cap_His20Cys20_surfB_antirep_thread2_0043	0
2H_28_cap_H40E20D20_surfA_repeat_thread1_0001	0
2H_28_cap_H40E20D20_surfA_repeat_thread8_0002	0
2H_28_cap_H40LIM40_surfB_repeat_thread5_0002	0
2H_28_cap_H40LIM40_surfB_repeat_thread2_0010	0
2H_26_cap_H40E20D20_surfA_repeat_thread6_0007	0
2H_26_cap_Val10_Al50_surfB_repeat_thread2_0003	0
2H_28_cap_H40E20D20_surfB_antirep_thread1_0046	0
2H_26_cap_Pos90_surfA_repeat_thread4_0011	0
2H_26_cap_NegGre45_surfB_repeat_thread8_0011	0
2H_26_cap_NegGre45_surfB_repeat_thread4_0009	0
2H_28_cap_Thr90_surfA_repeat_thread9_0010	0
2H_26_cap_DEAroMidGr_surfA_repeat_thread1_0007	0
2H_28_cap_DEAroMidGr_surfB_antirep_thread9_0044	0
2H_26_cap_greNegDEY_surfB_repeat_thread2_0007	0
2H_26_cap_S35T35_surfA_repeat_thread6_0005_CHIMERA_2H_26_cap_NegGre45_surfB_antirep_thread5_0026	0
2H_26_cap_S35T35_surfA_antirep_thread5_0008_CHIMERA_2H_26_cap_NegGre45_surfB_antirep_thread5_0026	0
2H_28_cap_Pos90_surfA_repeat_thread3_0005	0
2H_26_cap_DEAroMidGr_surfB_antirep_thread6_0032_CHIMERA_2H_26_cap_NegGre45_surfB_antirep_thread5_0026	0
2H_26_cap_NegGre45_surfB_antirep_thread5_0026	0
2H_28_cap_DEAroMidGr_surfB_antirep_thread9_0027	0
2H_28_cap_Pos90_surfA_repeat_thread5_0006	0
2H_26_cap_NegGre45_surfB_antirep_thread2_0020	0
2H_26_cap_NegGre45_surfA_antirep_thread5_0001	0
2H_28_cap_lsNeGreDiv_surfA_repeat_thread3_0005	0
2H_26_cap_Pos90_surfB_repeat_thread3_0002	0
2H_28_cap_lsNeGreDiv_surfA_repeat_thread9_0008	0
2H_26_cap_Pos60_surfA_antirep_thread5_0055	0
2H_26_cap_Pos60_surfA_antirep_thread6_0010	0
2H_26_cap_lsNeGreDiv_surfB_repeat_thread8_0003	0
2H_28_cap_DEAroMidGr_surfA_repeat_thread2_0005	0
2H_28_cap_greNegDEY_surfB_antirep_thread9_0010	0
2H_26_cap_Pos90_surfB_repeat_thread5_0006	0
2H_26_cap_DEAroMidGr_surfA_antirep_thread1_0020_CHIMERA_2H_26_cap_Pos90_surfB_repeat_thread5_0006	0
2H_28_cap_DEAroMidGr_surfA_repeat_thread9_0003	0
2H_28_cap_Pos90_surfA_antirep_thread4_0029	0
2H_26_cap_DEAroMidGr_surfA_repeat_thread5_0012	0
2H_26_cap_His20Cys20_surfA_antirep_thread2_0011	0
2H_28_cap_greNegDEY_surfA_antirep_thread7_0033	0
2H_26_cap_Val10_Al50_surfB_antirep_thread3_0055	0
2H_28_cap_Val10_Al50_surfB_antirep_thread6_0020	0
2H_28_cap_Val10_Al50_surfB_antirep_thread6_0035	0
2H_26_cap_Pos60_surfB_antirep_thread7_0054	0
2H_26_cap_H40LIM40_surfB_antirep_thread2_0006	0
2H_26_cap_H40LIM40_surfB_antirep_thread9_0038	0
2H_26_cap_H40E20D20_surfB_repeat_thread9_0002	0
2H_28_cap_His20Cys20_surfB_repeat_thread2_0004	0
2H_28_cap_His20Cys20_surfB_repeat_thread5_0004	0
2H_26_cap_Pos60_surfB_antirep_thread3_0020	0
2H_26_cap_NegGre45_surfA_repeat_thread6_0010_CHIMERA_2H_26_cap_His20Cys20_surfA_repeat_thread3_0003	0
2H_26_cap_Thr60_surfA_antirep_thread1_0018_CHIMERA_2H_26_cap_His20Cys20_surfA_repeat_thread3_0003	0
2H_28_cap_PolyLys_surfB_repeat_thread5_0007	0
2H_26_cap_His20Cys20_surfA_repeat_thread3_0003	0
2H_26_cap_His20Cys20_surfA_repeat_thread6_0013	0
2H_26_cap_H40E20D20_surfB_repeat_thread3_0011	0
2H_28_cap_NegGre45_surfA_repeat_thread1_0008	0
2H_26_cap_Neg60_surfA_antirep_thread5_0037_CHIMERA_2H_26_cap_DEAroMidGr_surfB_repeat_thread4_0009	0
2H_26_cap_Pos60_surfA_repeat_thread2_0009	0
2H_26_cap_DEAroMidGr_surfB_repeat_thread4_0009	0
2H_26_cap_Pos60_surfA_repeat_thread5_0005	0
2H_26_cap_DEAroMidGr_surfB_repeat_thread5_0002	0
2H_26_cap_NegGre45_surfA_antirep_thread4_0049	0
2H_28_cap_NegGre45_surfA_repeat_thread6_0004	0
2H_26_cap_S35T35_surfA_antirep_thread4_0051_CHIMERA_2H_26_cap_Pos60_surfA_repeat_thread5_0005	0
2H_28_cap_greNegDEY_surfA_antirep_thread4_0066	0
2H_28_cap_Neg90_surfB_repeat_thread9_0008	0
2H_26_cap_S35T35_surfB_antirep_thread3_0002_CHIMERA_2H_26_cap_Thr60_surfB_repeat_thread1_0008	0
2H_26_cap_posGreDiv_surfB_repeat_thread3_0012	0
PDL_0_4_Neg60_surfA_antirep_thread3_0013	0
PDL_0_4_Scaffold_0001_CHIMERA_PDL_0_4_Neg90_surfA_antirep_thread5_0045	0
PDL_0_4_Neg90_surfA_antirep_thread5_0045	0
PDL_0_4_Neg90_surfB_antirep_thread7_0017	0
PDL_0_4_Neg90_surfB_antirep_thread9_0056	0
DHR53_5CWK_XtalFit_Neg90_surfA_antirep_thread9_0039	0
DHR53_5CWK_XtalFit_Neg90_surfA_antirep_thread9_0027	0
PDL_0_4_posGreDiv_surfB_antirep_thread1_0024_CHIMERA_PDL_0_4_Neg60_surfA_repeat_thread2_0007	0
PDL_0_4_Q65N25_surfB_antirep_thread9_0057_CHIMERA_PDL_0_4_Neg60_surfA_repeat_thread2_0007	0
PDL_0_4_Neg60_surfA_repeat_thread2_0007	0
PDL_0_4_Neg60_surfA_repeat_thread7_0003	0
PDL_0_4_Neg60_surfA_antirep_thread3_0013_CHIMERA_PDL_0_4_NegDEqQN_surfA_antirep_thread9_0039	0
PDL_0_4_PosGre45_surfB_repeat_thread1_0005_CHIMERA_QAQLQVQGSSV_seq98_0002_Scaffold_0001	0
DHR53_5CWK_XtalFit_NegDEqQN_surfB_antirep_thread4_0042	0
PDL_0_4_NegDEqQN_surfB_antirep_thread6_0047	0
PDL_0_4_NegDEqQN_surfB_antirep_thread6_0035	0
DHR53_5CWK_XtalFit_PolyAsp_surfB_repeat_thread9_0002	0
DHR53_5CWK_XtalFit_Neg90_surfB_repeat_thread9_0008	0
DHR53_5CWK_XtalFit_Neg90_surfB_repeat_thread6_0006	0
PDL_0_4_Neg60_surfB_repeat_thread4_0002	0
DHR53_5CWK_XtalFit_PolyAsp_surfA_repeat_thread7_0008	0
DHR53_5CWK_XtalFit_PolyAsp_surfA_antirep_thread9_0028	0
PDL_0_4_Neg90_surfB_repeat_thread8_0010	0
PDL_0_4_Neg90_surfB_repeat_thread7_0003	0
DHR53_5CWK_XtalFit_NegDEqQN_surfB_repeat_thread3_0002	0
DHR53_5CWK_XtalFit_NegDEqQN_surfB_antirep_thread3_0046	0
DHR53_5CWK_XtalFit_Neg60_surfA_repeat_thread4_0002	0
DHR53_5CWK_XtalFit_NegDEqQN_surfA_repeat_thread8_0006	0
DHR53_5CWK_XtalFit_NegDEqQN_surfA_repeat_thread3_0009	0
PDL_0_4_Neg90_surfB_repeat_thread7_0003_CHIMERA_PDL_0_4_Neg60_surfA_antirep_thread3_0013	0
PDL_0_4_Neg60_surfB_antirep_thread1_0006_CHIMERA_PDL_0_4_Neg60_surfA_antirep_thread3_0013	0
PDL_0_4_posGreDiv_surfB_antirep_thread8_0018_CHIMERA_PDL_0_4_Neg60_surfA_antirep_thread3_0013	0
2H_28_cap_PosMidGr_surfB_repeat_thread4_0007	0
2H_28_cap_PosMidGrDv_surfA_repeat_thread4_0010	0
2H_26_cap_PosGre45_surfB_repeat_thread2_0004	0
2H_26_cap_PosGre45_surfB_repeat_thread5_0009	0
2H_26_cap_posGreDiv_surfB_antirep_thread5_0030	0
2H_26_cap_H40E20D20_surfA_antirep_thread8_0016_CHIMERA_2H_26_cap_PosMidGr_surfA_repeat_thread1_0001	0
2H_26_cap_PosMidGr_surfA_repeat_thread1_0001	0
2H_28_cap_PosMidGr_surfA_antirep_thread5_0031	0
2H_28_cap_PosMidGr_surfA_repeat_thread3_0010_CHIMERA_2H_28_cap_Scaffold_0001	0
2H_28_cap_PosMidGr_surfA_antirep_thread3_0017	0
2H_26_cap_PosMidGr_surfB_repeat_thread4_0006	0
2H_28_cap_PosMidGr_surfA_repeat_thread7_0005	0
2H_28_cap_PosMidGr_surfA_repeat_thread3_0010	0
2H_26_cap_PosMidGr_surfB_repeat_thread4_0001	0
2H_26_cap_PosMidGrDv_surfA_repeat_thread8_0003	0
PDL_0_4_Neg60_surfA_antirep_thread3_0028	0
2H_28_cap_PosGre45_surfB_antirep_thread2_0021	0
2H_28_cap_PosGre45_surfA_repeat_thread7_0003	0
2H_28_cap_PosGre45_surfB_antirep_thread8_0016	0
2H_26_cap_NegGre45_surfB_repeat_thread4_0009_CHIMERA_2H_26_cap_posGreDiv_surfA_antirep_thread7_0059	0
2H_26_cap_posGreDiv_surfA_antirep_thread7_0059	0
2H_26_cap_posGreDiv_surfA_antirep_thread1_0058	0
2H_28_cap_PosGre45_surfA_repeat_thread3_0008	0
2H_26_cap_PosMidGr_surfA_repeat_thread9_0008	0
PDL_0_4_Neg90_surfA_repeat_thread8_0003	0
PDL_0_4_NegDEqQN_surfA_repeat_thread5_0013	0
DHR53_5CWK_XtalFit_Neg60_surfB_repeat_thread1_0003	0
PDL_0_4_Neg90_surfA_repeat_thread4_0005	0
PDL_0_4_NegDEqQN_surfA_repeat_thread8_0007	0
DHR53_5CWK_XtalFit_Neg60_surfB_antirep_thread4_0028	0
DHR53_5CWK_XtalFit_Neg60_surfB_antirep_thread6_0042	0
DHR53_5CWK_XtalFit_NegDEqQN_surfA_antirep_thread8_0021	0
2H_28_cap_Neg60_surfA_antirep_thread6_0041	0
2H_26_cap_Neg90_surfB_antirep_thread9_0015	0
2H_28_cap_NegDEqQN_surfA_repeat_thread5_0002	0
2H_28_cap_NegDEqQN_surfA_repeat_thread9_0001	0
2H_26_cap_Neg90_surfB_antirep_thread9_0006	0
2H_28_cap_NegDEqQN_surfB_repeat_thread6_0007	0
2H_28_cap_PolyAsp_surfB_antirep_thread1_0024	0
2H_26_cap_NegDEqQN_surfB_antirep_thread9_0020	0
2H_28_cap_Neg90_surfA_antirep_thread7_0054	0
2H_28_cap_Neg90_surfA_antirep_thread9_0003	0
2H_26_cap_NegDEqQN_surfB_antirep_thread2_0030	0
2H_28_cap_NegDEqQN_surfB_antirep_thread1_0012	0
2H_28_cap_NegDEqQN_surfB_antirep_thread9_0037	0
2H_26_cap_PolyAsp_surfA_antirep_thread9_0049	0
2H_26_cap_PolyAsp_surfB_repeat_thread5_0008	0
2H_28_cap_Neg90_surfA_antirep_thread7_0054_CHIMERA_2H_28_cap_Scaffold_0001	0
2H_26_cap_PolyAsp_surfB_repeat_thread1_0006	0
2H_28_cap_NegDEqQN_surfB_repeat_thread8_0001	0
2H_28_cap_Neg90_surfB_antirep_thread9_0036	0
2H_28_cap_Neg90_surfB_antirep_thread5_0043	0
2H_26_cap_NegDEqQN_surfA_antirep_thread6_0048	0
2H_26_cap_NegDEqQN_surfA_antirep_thread4_0010	0
2H_28_cap_Neg60_surfB_repeat_thread6_0001	0
2H_28_cap_Neg60_surfB_repeat_thread3_0001	0
2H_26_cap_NegDEqQN_surfA_repeat_thread2_0005	0
2H_26_cap_Neg60_surfB_antirep_thread8_0019	0
2H_26_cap_Neg90_surfA_repeat_thread6_0006	0
2H_26_cap_NegDEqQN_surfB_repeat_thread5_0001	0
2H_26_cap_NegDEqQN_surfB_repeat_thread1_0009	0
2H_28_cap_Neg60_surfA_antirep_thread3_0015	0
2H_28_cap_Neg60_surfB_antirep_thread2_0034	0
DHR53_5CWK_XtalFit_Neg90_surfA_repeat_thread8_0006	0
2H_26_cap_Neg90_surfB_repeat_thread6_0012	0
DHR53_5CWK_XtalFit_Neg90_surfA_repeat_thread7_0006	0
DHR53_5CWK_XtalFit_NegDEqQN_surfA_antirep_thread4_0042	0
PDL_0_4_PolyAsp_surfB_antirep_thread4_0065	0
PDL_0_4_NegDEqQN_surfB_repeat_thread8_0008	0
PDL_0_4_Neg60_surfB_antirep_thread1_0006	0
PDL_0_4_Neg60_surfB_antirep_thread8_0073	0
PDL_0_4_NegDEqQN_surfB_repeat_thread8_0011	0
