design	count
2H_26_cap_PosMidGrDv_surfA_repeat_thread5_0005	915
2H_28_cap_H40E20D20_surfB_repeat_thread4_0013	885
2H_26_cap_Neg90_surfA_antirep_thread9_0024_CHIMERA_2H_26_cap_Q65N25_surfB_repeat_thread9_0012	881
2H_26_cap_posGreDiv_surfA_antirep_thread1_0058	875
DHR53_5CWK_XtalFit_PosMidGrDv_surfB_antirep_thread6_0014	862
2H_28_cap_NegGre45_surfA_repeat_thread6_0004	839
2H_28_cap_Val10_Al50_surfA_repeat_thread6_0006	833
DHR53_5CWK_XtalFit_posGreDiv_surfA_antirep_thread4_0021	832
PDL_0_4_posGreDiv_surfB_antirep_thread1_0024	830
2H_26_cap_H40E20D20_surfB_repeat_thread9_0002	829
2H_28_cap_PosGre45_surfB_repeat_thread4_0004	820
2H_28_cap_PosMidGrDv_surfB_antirep_thread8_0037	813
PDL_0_4_S35T35_surfA_antirep_thread8_0023	810
2H_28_cap_NegDEqQN_surfB_antirep_thread9_0037	801
2H_26_cap_posGreDiv_surfB_antirep_thread9_0026	801
PDL_0_4_Neg60_surfB_repeat_thread9_0002	788
2H_28_cap_greNegDEY_surfA_repeat_thread9_0005	788
2H_28_cap_PosMidGr_surfB_antirep_thread6_0037	786
2H_28_cap_Pos90_surfA_repeat_thread5_0006	785
2H_26_cap_greNegDEY_surfB_repeat_thread7_0012	774
2H_26_cap_Neg60_surfB_repeat_thread2_0007	773
2H_26_cap_Thr60_surfA_antirep_thread1_0018	773
2H_28_cap_PolyAsp_surfB_antirep_thread1_0024	760
2H_26_cap_H40LIM40_surfA_repeat_thread1_0007	752
2H_28_cap_greNegDEY_surfB_repeat_thread3_0010	738
2H_28_cap_PosMidGrDv_surfA_repeat_thread4_0010	731
2H_26_cap_PolyAsp_surfB_repeat_thread1_0006	730
2H_26_cap_NegGre45_surfB_antirep_thread2_0020	722
2H_26_cap_His20Cys20_surfB_antirep_thread2_0043	722
2H_28_cap_H40LIM40_surfB_antirep_thread8_0009	716
2H_26_cap_H40LIM40_surfB_repeat_thread1_0011	712
DHR53_5CWK_XtalFit_PosMidGr_surfB_repeat_thread5_0010	706
2H_28_cap_lsNeGreDiv_surfA_repeat_thread3_0005	689
DHR53_5CWK_XtalFit_posGreDiv_surfA_repeat_thread6_0006	684
PDL_0_4_PosMidGr_surfA_antirep_thread4_0042	676
2H_28_cap_H40LIM40_surfA_repeat_thread5_0003	674
2H_28_cap_Thr60_surfB_antirep_thread5_0033	673
DHR53_5CWK_XtalFit_PosMidGrDv_surfA_repeat_thread5_0009	673
2H_28_cap_Neg60_surfA_repeat_thread1_0002	660
PDL_0_4_posGreDiv_surfA_repeat_thread7_0002	657
DHR53_5CWK_XtalFit_NegDEqQN_surfA_repeat_thread8_0006	654
2H_26_cap_DEAroMidGr_surfA_repeat_thread5_0012	647
2H_26_cap_PolyAsp_surfB_repeat_thread5_0008	641
2H_26_cap_lsNeGreDiv_surfB_repeat_thread7_0010	637
2H_28_cap_H40E20D20_surfA_antirep_thread3_0001	637
2H_28_cap_Pos60_surfB_repeat_thread9_0006	636
2H_28_cap_H40E20D20_surfB_antirep_thread1_0046	635
PDL_0_4_posGreDiv_surfA_repeat_thread4_0002	633
PDL_0_4_posGreDiv_surfA_antirep_thread8_0011	632
2H_26_cap_PosGre45_surfB_repeat_thread5_0009	630
2H_26_cap_PosGre45_surfA_antirep_thread2_0051	630
2H_28_cap_Q65N25_surfB_antirep_thread8_0031	615
PDL_0_4_S35T35_surfB_antirep_thread3_0047	613
2H_28_cap_PolyAsp_surfA_repeat_thread1_0004	612
PDL_0_4_PosGre45_surfA_antirep_thread3_0034	608
PDL_0_4_Neg90_surfA_repeat_thread4_0005	603
2H_28_cap_H40LIM40_surfA_antirep_thread8_0027	598
2H_26_cap_PosMidGr_surfB_antirep_thread2_0028	585
PDL_0_4_Q65N25_surfA_repeat_thread6_0004	582
2H_28_cap_DEAroMidGr_surfA_repeat_thread2_0005	577
2H_28_cap_posGreDiv_surfA_antirep_thread7_0023	575
PDL_0_4_Neg60_surfB_antirep_thread1_0006	573
2H_28_cap_PosMidGr_surfB_repeat_thread4_0007	572
2H_28_cap_posGreDiv_surfA_antirep_thread7_0034	567
DHR53_5CWK_XtalFit_PosMidGr_surfA_antirep_thread5_0024	566
PDL_0_4_PosGre45_surfA_repeat_thread4_0006_CHIMERA_PDL_0_4_Q65N25_surfA_antirep_thread4_0031	564
2H_26_cap_PosMidGrDv_surfA_repeat_thread8_0003	556
2H_28_cap_NegDEqQN_surfB_repeat_thread8_0001	554
2H_28_cap_Pos60_surfB_antirep_thread2_0013	548
2H_26_cap_PosMidGrDv_surfA_antirep_thread3_0003	542
2H_28_cap_S35T35_surfA_repeat_thread6_0009	538
2H_28_cap_PosMidGr_surfA_repeat_thread7_0005	536
DHR53_5CWK_XtalFit_PosMidGrDv_surfA_antirep_thread9_0008	531
DHR53_5CWK_XtalFit_PosMidGr_surfB_repeat_thread9_0001	529
2H_26_cap_NegDEqQN_surfA_antirep_thread6_0048	525
2H_28_cap_Thr90_surfA_repeat_thread8_0007	523
DHR53_5CWK_XtalFit_posGreDiv_surfA_antirep_thread2_0047	523
2H_28_cap_H40E20D20_surfB_repeat_thread4_0006	522
2H_26_cap_Thr60_surfA_repeat_thread1_0003	521
PDL_0_4_PosMidGr_surfA_repeat_thread3_0005	520
DHR53_5CWK_XtalFit_Thr60_surfB_antirep_thread9_0028	518
2H_28_cap_Q65N25_surfA_antirep_thread3_0015	518
2H_26_cap_NegDEqQN_surfA_repeat_thread2_0004	515
2H_28_cap_PosMidGrDv_surfB_antirep_thread8_0058	514
2H_28_cap_Pos60_surfB_repeat_thread8_0005	510
2H_28_cap_Thr60_surfA_repeat_thread2_0006	506
2H_28_cap_DEAroMidGr_surfB_antirep_thread9_0027	503
2H_28_cap_PosMidGr_surfA_antirep_thread3_0017	497
2H_26_cap_S35T35_surfB_antirep_thread3_0002_CHIMERA_2H_26_cap_Thr60_surfB_repeat_thread1_0008	495
2H_28_cap_PosMidGrDv_surfA_repeat_thread2_0002	493
PDL_0_4_Q65N25_surfA_antirep_thread4_0031	492
2H_26_cap_H40LIM40_surfB_antirep_thread9_0038	484
PDL_0_4_Neg90_surfA_repeat_thread8_0003	483
2H_28_cap_Neg90_surfA_repeat_thread7_0006	482
2H_26_cap_Q65N25_surfA_repeat_thread7_0004	482
DHR53_5CWK_XtalFit_posGreDiv_surfB_antirep_thread6_0033	477
DHR53_5CWK_XtalFit_PosMidGrDv_surfA_antirep_thread2_0025	475
2H_26_cap_Pos60_surfB_repeat_thread1_0001	469
2H_26_cap_DEAroMidGr_surfA_antirep_thread1_0020	459
2H_28_cap_Val10_Al50_surfB_antirep_thread6_0020	457
2H_26_cap_Pos90_surfA_antirep_thread4_0050	455
PDL_0_4_PosMidGrDv_surfA_repeat_thread1_0005	453
2H_28_cap_DEAroMidGr_surfA_antirep_thread5_0032	452
2H_26_cap_Thr90_surfB_repeat_thread3_0004	451
2H_28_cap_PosGre45_surfA_antirep_thread3_0008	450
2H_28_cap_S35T35_surfA_antirep_thread9_0015	438
PDL_0_4_PosGre45_surfB_repeat_thread1_0005_CHIMERA_QAQLQVQGSSV_seq98_0002_Scaffold_0001	438
PDL_0_4_PosMidGr_surfA_repeat_thread5_0005	438
2H_26_cap_H40LIM40_surfB_antirep_thread2_0006	433
DHR53_5CWK_XtalFit_NegDEqQN_surfB_antirep_thread4_0042	425
DHR53_5CWK_XtalFit_PosGre45_surfA_repeat_thread6_0007	416
2H_28_cap_Pos90_surfA_antirep_thread6_0051	408
PDL_0_4_Q65N25_surfA_repeat_thread6_0007	407
2H_28_cap_lsNeGreDiv_surfB_repeat_thread6_0002	407
2H_26_cap_Val10_Al50_surfA_antirep_thread2_0027	406
2H_26_cap_His20Cys20_surfB_antirep_thread5_0037	401
2H_28_cap_lsNeGreDiv_surfA_antirep_thread2_0007	401
PDL_0_4_PolyAsp_surfB_antirep_thread4_0065	396
2H_28_cap_NegGre45_surfA_antirep_thread1_0041	395
2H_26_cap_S35T35_surfA_repeat_thread6_0005	395
2H_15_cap_PolyLys_surfA_repeat_thread5_0009	393
PDL_0_4_Q65N25_surfB_antirep_thread7_0007	391
PDL_0_4_NegDEqQN_surfA_repeat_thread5_0013	390
PDL_0_4_Neg90_surfB_repeat_thread8_0010	389
2H_26_cap_S35T35_surfA_antirep_thread5_0008	387
2H_26_cap_lsNeGreDiv_surfB_antirep_thread4_0002	386
2H_28_cap_PosMidGr_surfB_antirep_thread4_0024	377
PDL_0_4_Thr90_surfA_repeat_thread9_0006	375
2H_28_cap_Pos90_surfB_antirep_thread2_0009	374
DHR53_5CWK_XtalFit_Q65N25_surfA_antirep_thread5_0017	373
PDL_0_4_Neg60_surfA_antirep_thread3_0013	371
2H_28_cap_Neg90_surfA_antirep_thread9_0003	370
2H_28_cap_Neg90_surfB_repeat_thread9_0008	365
2H_28_cap_H40E20D20_surfA_repeat_thread1_0001	364
2H_28_cap_H40LIM40_surfB_repeat_thread2_0010	362
2H_28_cap_His20Cys20_surfA_antirep_thread5_0053	361
PDL_0_4_PosMidGr_surfB_antirep_thread6_0035	358
2H_26_cap_Q65N25_surfB_antirep_thread5_0001	357
2H_28_cap_Pos60_surfA_repeat_thread4_0001	352
2H_26_cap_greNegDEY_surfA_antirep_thread8_0006	349
2H_26_cap_H40LIM40_surfB_repeat_thread6_0002	347
2H_28_cap_Pos90_surfB_repeat_thread5_0008	347
DHR53_5CWK_XtalFit_Neg90_surfA_antirep_thread9_0039	346
2H_28_cap_PolyLys_surfB_repeat_thread4_0008	346
PDL_0_4_Neg90_surfA_antirep_thread5_0045	344
2H_26_cap_S35T35_surfB_antirep_thread2_0045	344
PDL_0_4_Neg90_surfB_antirep_thread7_0017	343
2H_28_cap_PosMidGr_surfA_antirep_thread5_0031	343
2H_26_cap_DEAroMidGr_surfB_antirep_thread6_0032	342
2H_28_cap_NegGre45_surfB_antirep_thread2_0023	342
2H_26_cap_NegDEqQN_surfB_repeat_thread1_0009	341
2H_28_cap_Thr60_surfA_antirep_thread6_0057	340
DHR53_5CWK_XtalFit_Neg60_surfB_repeat_thread1_0003	336
2H_28_cap_DEAroMidGr_surfA_repeat_thread9_0003	334
PDL_0_4_Thr60_surfA_antirep_thread2_0015	333
2H_28_cap_DEAroMidGr_surfA_antirep_thread7_0032	331
DHR53_5CWK_XtalFit_PosMidGrDv_surfB_repeat_thread8_0001	331
2H_28_cap_Val10_Al50_surfA_antirep_thread3_0058	329
2H_28_cap_Neg60_surfB_repeat_thread6_0001	328
2H_28_cap_PosGre45_surfA_repeat_thread7_0003	328
2H_26_cap_Q65N25_surfB_repeat_thread1_0004	327
PDL_0_4_Neg90_surfB_antirep_thread9_0056	327
2H_26_cap_Q65N25_surfB_antirep_thread2_0034	324
2H_28_cap_Val10_Al50_surfB_antirep_thread6_0035	324
2H_28_cap_NegGre45_surfB_repeat_thread8_0003	324
2H_28_cap_Q65N25_surfB_repeat_thread1_0007	322
2H_26_cap_PolyLys_surfA_antirep_thread2_0005	319
2H_28_cap_greNegDEY_surfA_antirep_thread7_0033	316
DHR53_5CWK_XtalFit_Thr60_surfA_repeat_thread9_0003	314
2H_26_cap_DEAroMidGr_surfA_antirep_thread8_0052	311
2H_15_cap_Pos60_surfB_antirep_thread9_0007	311
PDL_0_4_PosGre45_surfA_repeat_thread8_0009	309
2H_26_cap_S35T35_surfB_repeat_thread6_0007	308
2H_26_cap_PosGre45_surfB_antirep_thread3_0050	305
2H_28_cap_H40LIM40_surfA_antirep_thread6_0059	304
2H_26_cap_H40E20D20_surfB_antirep_thread3_0009	299
2H_26_cap_PosMidGr_surfA_antirep_thread1_0061	299
2H_28_cap_His20Cys20_surfB_repeat_thread5_0004	299
2H_26_cap_PosMidGrDv_surfB_repeat_thread7_0005	298
2H_26_cap_posGreDiv_surfA_repeat_thread7_0010	298
2H_28_cap_PosGre45_surfB_repeat_thread8_0012	296
2H_28_cap_H40LIM40_surfB_antirep_thread6_0009	292
2H_26_cap_H40E20D20_surfA_antirep_thread5_0020	292
2H_26_cap_PosGre45_surfA_repeat_thread9_0007	290
2H_15_cap_PolyLys_surfB_antirep_thread4_0064	286
2H_28_cap_PosMidGr_surfB_repeat_thread1_0006	284
PDL_0_4_PosMidGr_surfA_antirep_thread1_0040	282
2H_26_cap_DEAroMidGr_surfB_antirep_thread7_0039	275
PDL_0_4_Q65N25_surfA_antirep_thread4_0031_CHIMERA_PDL_0_4_PosGre45_surfA_repeat_thread4_0006	273
2H_26_cap_Pos60_surfA_antirep_thread6_0010	273
DHR53_5CWK_XtalFit_PosMidGr_surfB_antirep_thread3_0030	272
2H_26_cap_Pos60_surfB_repeat_thread7_0005	270
PDL_0_4_Thr60_surfA_repeat_thread1_0001	270
2H_26_cap_H40LIM40_surfA_antirep_thread5_0004	269
PDL_0_4_PosGre45_surfB_repeat_thread9_0012	267
PDL_0_4_PosMidGrDv_surfB_repeat_thread8_0001	265
PDL_0_4_NegDEqQN_surfB_repeat_thread8_0011	265
2H_15_cap_Pos90_surfB_repeat_thread7_0006	263
2H_26_cap_PosMidGrDv_surfB_antirep_thread8_0004	263
2H_26_cap_His20Cys20_surfA_repeat_thread3_0003	261
2H_28_cap_Pos60_surfA_repeat_thread6_0002	259
2H_28_cap_NegDEqQN_surfB_repeat_thread8_0001_CHIMERA_2H_28_cap_posGreDiv_surfB_antirep_thread2_0001	259
2H_28_cap_Pos90_surfB_antirep_thread8_0018	258
2H_26_cap_lsNeGreDiv_surfB_repeat_thread8_0003	258
2H_15_cap_Pos60_surfB_antirep_thread4_0062	254
PDL_0_4_PosMidGrDv_surfB_repeat_thread3_0002	254
DHR53_5CWK_XtalFit_NegDEqQN_surfB_antirep_thread3_0046	252
2H_26_cap_lsNeGreDiv_surfA_antirep_thread4_0045	249
PDL_0_4_posGreDiv_surfB_repeat_thread1_0004	249
DHR53_5CWK_XtalFit_Neg60_surfB_repeat_thread8_0005	243
PDL_0_4_S35T35_surfA_antirep_thread3_0022	238
PDL_0_4_Neg60_surfA_repeat_thread2_0007	235
2H_28_cap_Neg60_surfB_repeat_thread3_0001	235
DHR53_5CWK_XtalFit_S35T35_surfA_repeat_thread2_0004	233
2H_26_cap_Neg90_surfB_repeat_thread6_0006	231
DHR53_5CWK_XtalFit_PosGre45_surfA_antirep_thread9_0016	225
DHR53_5CWK_XtalFit_S35T35_surfA_repeat_thread1_0002	225
DHR53_5CWK_XtalFit_NegDEqQN_surfA_repeat_thread3_0009	223
2H_28_cap_His20Cys20_surfA_repeat_thread4_0011	223
PDL_0_4_posGreDiv_surfA_antirep_thread8_0054	216
2H_26_cap_NegDEqQN_surfA_repeat_thread2_0005	216
2H_28_cap_Q65N25_surfA_antirep_thread4_0002	215
2H_26_cap_PosGre45_surfA_antirep_thread8_0057	213
2H_26_cap_Neg90_surfB_antirep_thread9_0015	203
2H_26_cap_Scaffold_0001	203
2H_28_cap_posGreDiv_surfA_antirep_thread7_0023_CHIMERA_2H_28_cap_H40LIM40_surfA_antirep_thread6_0059	202
2H_28_cap_Thr90_surfB_antirep_thread8_0046	201
DHR53_5CWK_XtalFit_PosMidGr_surfA_repeat_thread5_0008	199
2H_28_cap_NegDEqQN_surfA_antirep_thread6_0026	196
DHR53_5CWK_XtalFit_posGreDiv_surfB_repeat_thread2_0008	193
2H_26_cap_Pos60_surfA_repeat_thread5_0005	189
2H_26_cap_Neg90_surfA_antirep_thread6_0071	189
2H_28_cap_Q65N25_surfB_antirep_thread3_0007	187
2H_26_cap_NegGre45_surfA_antirep_thread5_0001	183
2H_26_cap_DEAroMidGr_surfB_repeat_thread4_0009	182
PDL_0_4_Thr60_surfA_antirep_thread8_0044	181
2H_26_cap_Val10_Al50_surfA_repeat_thread5_0009	181
2H_28_cap_NegGre45_surfA_antirep_thread2_0016	178
PDL_0_4_NegDEqQN_surfB_antirep_thread6_0035	177
2H_28_cap_Val10_Al50_surfA_antirep_thread4_0038	176
DHR53_5CWK_XtalFit_PosGre45_surfA_antirep_thread7_0011	176
2H_28_cap_Pos90_surfB_repeat_thread6_0007	175
2H_26_cap_Thr90_surfA_repeat_thread7_0006	173
2H_26_cap_PolyLys_surfB_repeat_thread5_0009	173
2H_26_cap_NegGre45_surfB_antirep_thread5_0026	172
2H_26_cap_Val10_Al50_surfB_antirep_thread3_0055	171
PDL_0_4_Thr60_surfA_repeat_thread6_0002	167
DHR53_5CWK_XtalFit_Q65N25_surfB_antirep_thread6_0015	167
2H_28_cap_lsNeGreDiv_surfB_antirep_thread7_0041	166
DHR53_5CWK_XtalFit_Neg60_surfA_antirep_thread6_0051	164
2H_26_cap_PosGre45_surfB_repeat_thread2_0004	164
PDL_0_4_PosGre45_surfA_repeat_thread4_0006	161
2H_28_cap_Neg90_surfA_repeat_thread8_0008	160
2H_28_cap_Pos90_surfA_antirep_thread4_0029	160
PDL_0_4_Thr60_surfB_repeat_thread5_0005	159
PDL_0_4_Thr60_surfB_antirep_thread3_0055	157
2H_26_cap_Val10_Al50_surfA_repeat_thread4_0006	157
DHR53_5CWK_XtalFit_PolyAsp_surfB_antirep_thread9_0037	156
2H_28_cap_Neg90_surfB_antirep_thread9_0036	155
2H_26_cap_PosGre45_surfA_repeat_thread8_0005	154
2H_26_cap_NegDEqQN_surfB_antirep_thread2_0030	153
2H_26_cap_PosMidGr_surfA_repeat_thread9_0008	153
2H_26_cap_PosMidGrDv_surfB_antirep_thread5_0022	153
2H_28_cap_His20Cys20_surfB_repeat_thread2_0004	152
2H_28_cap_S35T35_surfA_repeat_thread3_0006	151
PDL_0_4_Thr90_surfB_antirep_thread2_0027	150
2H_26_cap_Neg60_surfB_repeat_thread7_0004	148
PDL_0_4_PosMidGr_surfB_antirep_thread5_0064	148
2H_28_cap_PosMidGr_surfB_antirep_thread6_0037_CHIMERA_2H_28_cap_Thr60_surfB_repeat_thread4_0013	148
PDL_0_4_S35T35_surfB_antirep_thread2_0044	147
PDL_0_4_NegDEqQN_surfB_repeat_thread8_0008	144
2H_26_cap_His20Cys20_surfA_repeat_thread6_0013	140
2H_28_cap_PolyAsp_surfA_repeat_thread3_0003	140
DHR53_5CWK_XtalFit_NegDEqQN_surfA_antirep_thread8_0021	139
2H_28_cap_His20Cys20_surfB_antirep_thread3_0036	139
PDL_0_4_PosMidGrDv_surfB_antirep_thread5_0047	139
DHR53_5CWK_XtalFit_posGreDiv_surfB_antirep_thread7_0002	139
2H_28_cap_NegDEqQN_surfA_repeat_thread5_0002	138
2H_26_cap_Thr90_surfB_repeat_thread9_0010	134
DHR53_5CWK_XtalFit_posGreDiv_surfA_repeat_thread3_0003	131
2H_28_cap_PosGre45_surfB_antirep_thread2_0021	131
2H_28_cap_Neg90_surfA_antirep_thread7_0054	130
PDL_0_4_PosMidGrDv_surfB_antirep_thread4_0043	129
2H_28_cap_Neg60_surfB_antirep_thread2_0034	129
2H_15_cap_Pos90_surfA_antirep_thread6_0050	129
2H_28_cap_Val10_Al50_surfA_repeat_thread8_0001	127
2H_26_cap_NegDEqQN_surfA_antirep_thread4_0010	127
2H_26_cap_Pos90_surfA_repeat_thread4_0011	126
2H_15_cap_Pos60_surfA_repeat_thread3_0003	126
2H_26_cap_DEAroMidGr_surfB_repeat_thread5_0002	126
2H_26_cap_NegGre45_surfB_repeat_thread4_0009	125
2H_28_cap_lsNeGreDiv_surfB_antirep_thread1_0037	125
PDL_0_4_PosGre45_surfB_antirep_thread5_0049	124
2H_26_cap_Neg60_surfB_antirep_thread8_0019	124
2H_26_cap_His20Cys20_surfB_repeat_thread3_0007	123
2H_28_cap_Pos60_surfA_antirep_thread4_0029	122
2H_28_cap_greNegDEY_surfA_repeat_thread9_0007	122
2H_26_cap_NegDEqQN_surfB_antirep_thread9_0020	121
PDL_0_4_Q65N25_surfB_antirep_thread9_0057	121
DHR53_5CWK_XtalFit_PolyAsp_surfA_antirep_thread9_0028	120
2H_28_cap_NegDEqQN_surfB_antirep_thread1_0012	119
2H_28_cap_Neg60_surfA_antirep_thread6_0041	119
2H_26_cap_PosMidGr_surfB_repeat_thread4_0006	118
DHR53_5CWK_XtalFit_PosMidGrDv_surfA_repeat_thread2_0009	117
2H_26_cap_Pos60_surfA_antirep_thread5_0055	114
DHR53_5CWK_XtalFit_Neg90_surfA_repeat_thread8_0006	114
2H_28_cap_Thr60_surfA_repeat_thread2_0004	114
2H_26_cap_Q65N25_surfA_repeat_thread4_0011	113
2H_28_cap_Q65N25_surfB_repeat_thread2_0007	108
2H_15_cap_Pos60_surfA_repeat_thread6_0001	107
2H_26_cap_Q65N25_surfA_antirep_thread5_0061	107
PDL_0_4_S35T35_surfB_repeat_thread9_0009	107
DHR53_5CWK_XtalFit_Thr60_surfB_antirep_thread9_0005	102
2H_26_cap_DEAroMidGr_surfA_repeat_thread1_0007	101
2H_28_cap_Thr60_surfB_repeat_thread4_0013	97
DHR53_5CWK_XtalFit_Q65N25_surfA_antirep_thread4_0031	95
2H_26_cap_H40E20D20_surfB_repeat_thread3_0011	95
PDL_0_4_Neg60_surfA_antirep_thread3_0028	93
PDL_0_4_Q65N25_surfA_antirep_thread5_0048_CHIMERA_PDL_0_4_posGreDiv_surfA_repeat_thread4_0002	92
2H_28_cap_Neg60_surfA_antirep_thread3_0015	92
2H_28_cap_Pos60_surfA_antirep_thread2_0013	91
2H_26_cap_NegGre45_surfA_repeat_thread4_0006	89
2H_28_cap_Val10_Al50_surfB_repeat_thread1_0006	88
PDL_0_4_S35T35_surfB_repeat_thread3_0005	87
2H_26_cap_Pos90_surfB_repeat_thread5_0006	87
2H_26_cap_posGreDiv_surfA_antirep_thread7_0059	87
2H_26_cap_greNegDEY_surfB_antirep_thread1_0032	87
DHR53_5CWK_XtalFit_Neg60_surfA_antirep_thread1_0029	86
DHR53_5CWK_XtalFit_PosGre45_surfB_antirep_thread3_0002	83
2H_26_cap_NegDEqQN_surfB_repeat_thread5_0001	83
2H_28_cap_PosGre45_surfA_repeat_thread3_0008	82
2H_28_cap_NegDEqQN_surfA_antirep_thread4_0016	80
DHR53_5CWK_XtalFit_posGreDiv_surfB_repeat_thread6_0005	79
2H_26_cap_Pos90_surfB_antirep_thread2_0038	76
2H_26_cap_His20Cys20_surfA_antirep_thread6_0052	76
PDL_0_4_NegDEqQN_surfB_antirep_thread6_0047	76
2H_26_cap_posGreDiv_surfB_antirep_thread5_0030	76
DHR53_5CWK_XtalFit_NegDEqQN_surfA_antirep_thread4_0042	74
DHR53_5CWK_XtalFit_Thr90_surfB_antirep_thread6_0002	73
2H_28_cap_PolyLys_surfB_repeat_thread5_0007	72
PDL_0_4_Neg60_surfB_antirep_thread8_0073	71
2H_26_cap_Thr60_surfB_repeat_thread9_0010	71
2H_26_cap_S35T35_surfA_repeat_thread4_0009	70
2H_26_cap_Neg60_surfA_antirep_thread3_0047	67
2H_28_cap_PosGre45_surfB_antirep_thread8_0016	67
2H_26_cap_greNegDEY_surfA_antirep_thread3_0064	66
DHR53_5CWK_XtalFit_PolyAsp_surfB_antirep_thread9_0037_CHIMERA_DHR53_5CWK_XtalFit_PosGre45_surfB_repeat_thread2_0007	64
2H_26_cap_Neg60_surfA_antirep_thread5_0037	64
2H_28_cap_Pos90_surfA_repeat_thread3_0005	64
2H_28_cap_PosMidGrDv_surfA_antirep_thread9_0032	62
2H_26_cap_NegGre45_surfA_repeat_thread6_0010	61
DHR53_5CWK_XtalFit_Neg60_surfB_antirep_thread4_0028	60
DHR53_5CWK_XtalFit_PosMidGr_surfA_repeat_thread7_0005	59
2H_26_cap_Neg90_surfA_repeat_thread6_0006	54
DHR53_5CWK_XtalFit_Q65N25_surfB_antirep_thread2_0008	52
PDL_0_4_posGreDiv_surfB_repeat_thread7_0001	45
DHR53_5CWK_XtalFit_Neg90_surfB_antirep_thread3_0002_CHIMERA_DHR53_5CWK_XtalFit_PosGre45_surfB_antirep_thread3_0002	45
2H_26_cap_H40E20D20_surfB_antirep_thread6_0011	45
PDL_0_4_Thr60_surfB_antirep_thread2_0043	42
2H_28_cap_posGreDiv_surfB_repeat_thread3_0003_CHIMERA_2H_28_cap_Neg90_surfB_repeat_thread8_0008	41
PDL_0_4_PosGre45_surfB_antirep_thread1_0047	39
DHR53_5CWK_XtalFit_Neg60_surfB_antirep_thread6_0042	38
2H_26_cap_NegGre45_surfB_repeat_thread8_0011	37
2H_26_cap_Pos60_surfB_antirep_thread3_0020	36
PDL_0_4_posGreDiv_surfB_antirep_thread8_0018	35
2H_26_cap_PosGre45_surfB_antirep_thread6_0028	34
2H_28_cap_PosGre45_surfA_antirep_thread9_0006	33
