design	count
FI998143_Thr90_surfA_repeat_thread4_0006	480
FI998143_Neg60_surfA_repeat_thread1_0016	480
FI998252_S35T35_surfB_repeat_thread3_0015	474
FI998143_DEAroMidGr_surfB_antirep_thread7_0087	471
FI998143_Thr60_surfA_antirep_thread4_0090	462
FI998252_Q65N25_surfB_repeat_thread1_0023	452
FI998252_PosMidGr_surfA_repeat_thread5_0005	452
FI998252_His20Cys20_surfB_antirep_thread3_0045	448
FI998252_H40E20D20_surfB_antirep_thread1_0082	448
FI998252_H40LIM40_surfA_antirep_thread2_0056	439
FI998252_NegGre45_surfB_antirep_thread9_0069	432
FI998252_PosMidGr_surfA_antirep_thread3_0063	426
FI998252_DEAroMidGr_surfB_antirep_thread9_0048	418
FI998252_PosMidGr_surfA_antirep_thread9_0003	417
FI998252_Thr90_surfA_repeat_thread8_0012	417
FI998252_greNegDEY_surfB_antirep_thread4_0100	415
FI998143_S35T35_surfA_antirep_thread5_0076	415
FI998252_Thr60_surfA_repeat_thread1_0007_CHIMERA_FI998252_Thr60_surfA_antirep_thread3_0008	408
FI998252_Pos90_surfA_antirep_thread3_0039	405
FI998143_H40E20D20_surfA_repeat_thread5_0008	403
FI998252_Thr60_surfA_antirep_thread3_0008	399
FI998143_DEAroMidGr_surfB_antirep_thread4_0012	391
FI998143_Q65N25_surfA_repeat_thread4_0005	387
FI998252_Pos60_surfB_repeat_thread8_0006	382
FI998252_His20Cys20_surfA_antirep_thread2_0051	380
FI998143_lsNeGreDiv_surfB_antirep_thread9_0031_CHIMERA_FI998143_NegGre45_surfB_antirep_thread1_0088	376
FI998252_S35T35_surfA_repeat_thread8_0019	362
FI998143_Pos60_surfA_antirep_thread5_0030	357
FI998143_Pos60_surfA_repeat_thread6_0016	350
FI998252_His20Cys20_surfA_repeat_thread1_0009	333
FI998143_Pos90_surfA_antirep_thread2_0081	331
FI998252_Neg60_surfA_antirep_thread9_0007	331
FI998252_Q65N25_surfA_antirep_thread8_0076	324
FI998252_PosMidGr_surfB_antirep_thread3_0022	301
FI998252_NegGre45_surfA_antirep_thread8_0086	289
FI998143_Q65N25_surfA_antirep_thread8_0017	272
FI998252_PolyLys_surfA_repeat_thread6_0020	264
FI998252_H40E20D20_surfA_repeat_thread9_0008	247
FI998252_Neg60_surfA_repeat_thread3_0022	241
FI998252_Val10_Al50_surfA_repeat_thread3_0017	236
FI998252_S35T35_surfA_antirep_thread7_0023	226
FI998143_Q65N25_surfA_repeat_thread9_0019	189
FI998252_Thr90_surfB_antirep_thread3_0041_CHIMERA_FI998252_S35T35_surfB_antirep_thread3_0082	185
FI998143_Q65N25_surfA_antirep_thread4_0005	182
FI998143_Thr60_surfA_antirep_thread8_0048	177
FI998252_S35T35_surfA_antirep_thread3_0013_CHIMERA_FI998252_Thr60_surfA_repeat_thread1_0001	157
FI998252_NegGre45_surfB_antirep_thread5_0004_CHIMERA_FI998252_Scaffold_0001	127
FI998143_Q65N25_surfB_antirep_thread7_0023_CHIMERA_FI998143_Q65N25_surfB_antirep_thread9_0091	124
FI998143_Neg90_surfA_antirep_thread7_0051	113
FI998143_Scaffold_0001	96
FI998252_Val10_Al50_surfA_antirep_thread7_0074	84
FI998252_PosMidGr_surfB_repeat_thread3_0009_CHIMERA_FI998252_PosMidGr_surfA_repeat_thread5_0005	25


