design	count
abr_3_Val10_Al50_surfA_repeat_thread2_0002	933
abr_3_greNegDEY_surfB_repeat_thread3_0013	923
abr_3_NegGre45_surfB_repeat_thread1_0004	893
abr_3_PosGre45_surfB_repeat_thread2_0011	890
abr_3_PosMidGrDv_surfA_antirep_thread6_0032	888
abr_3_Pos90_surfA_repeat_thread1_0002_CHIMERA_abr_3_S35T35_surfA_antirep_thread1_0003	860
abr_3_H40E20D20_surfA_repeat_thread2_0003	854
FI2000161_lsNeGreDiv_surfA_repeat_thread6_0008	848
abr_3_S35T35_surfA_repeat_thread7_0005	839
FI2000161_lsNeGreDiv_surfB_antirep_thread9_0024	838
abr_10_posGreDiv_surfB_repeat_thread2_0010	822
abr_3_Neg90_surfA_antirep_thread1_0030	806
abr_3_greNegDEY_surfA_repeat_thread5_0014	768
abr_10_NegDEqQN_surfB_repeat_thread9_0007	759
abr_3_Neg60_surfB_antirep_thread1_0007	741
abr_10_lsNeGreDiv_surfB_antirep_thread5_0028	732
abr_3_PosMidGrDv_surfA_repeat_thread8_0011	728
abr_3_H40E20D20_surfB_repeat_thread2_0018	726
abr_10_Val10_Al50_surfB_antirep_thread5_0009	720
abr_3_greNegDEY_surfA_antirep_thread5_0007	719
abr_3_PosMidGrDv_surfA_antirep_thread2_0046	711
abr_3_His20Cys20_surfB_antirep_thread3_0031	706
abr_3_Val10_Al50_surfA_repeat_thread8_0005	668
abr_3_Neg60_surfB_repeat_thread3_0001_CHIMERA_abr_3_Val10_Al50_surfB_antirep_thread9_0067	644
abr_3_NegDEqQN_surfA_antirep_thread8_0043	637
abr_3_His20Cys20_surfB_repeat_thread7_0004	630
abr_3_Val10_Al50_surfB_repeat_thread9_0005	624
abr_3_lsNeGreDiv_surfA_antirep_thread3_0011_CHIMERA_abr_3_H40E20D20_surfA_repeat_thread2_0003	615
abr_3_Neg60_surfA_antirep_thread9_0013	613
abr_3_NegGre45_surfA_antirep_thread6_0052	610
abr_3_S35T35_surfA_antirep_thread1_0003_CHIMERA_abr_3_Pos90_surfA_repeat_thread1_0002	591
abr_10_posGreDiv_surfB_antirep_thread1_0010	590
abr_3_PosMidGr_surfA_repeat_thread8_0003	589
abr_10_greNegDEY_surfB_antirep_thread5_0041	584
abr_3_Pos60_surfA_antirep_thread5_0027	563
abr_3_posGreDiv_surfB_repeat_thread5_0005	562
abr_3_Thr60_surfB_antirep_thread7_0009	559
abr_3_H40LIM40_surfA_repeat_thread9_0010	537
FI2000161_PolyLys_surfB_antirep_thread5_0016	536
abr_3_Thr60_surfA_repeat_thread9_0004	535
abr_3_lsNeGreDiv_surfA_antirep_thread3_0011	533
abr_3_lsNeGreDiv_surfB_antirep_thread7_0006	526
abr_3_PosGre45_surfB_antirep_thread5_0050	518
abr_3_Q65N25_surfA_repeat_thread6_0007	516
abr_10_DEAroMidGr_surfB_antirep_thread1_0015	505
abr_3_PosMidGrDv_surfB_repeat_thread4_0010	496
abr_3_H40LIM40_surfB_antirep_thread2_0026	486
abr_10_NegGre45_surfB_antirep_thread2_0011	480
FI2000161_DEAroMidGr_surfB_antirep_thread2_0076	473
abr_10_PosMidGrDv_surfB_antirep_thread6_0076	465
abr_10_NegGre45_surfA_antirep_thread6_0084	459
abr_10_Val10_Al50_surfB_repeat_thread9_0009	455
abr_3_Pos60_surfA_repeat_thread6_0011	453
abr_3_PosGre45_surfA_repeat_thread4_0007	453
abr_3_Q65N25_surfA_antirep_thread7_0039	452
abr_3_Pos90_surfA_antirep_thread2_0068	450
abr_3_posGreDiv_surfA_antirep_thread3_0027	445
abr_3_PosMidGr_surfA_antirep_thread4_0054	441
FI2000161_Val10_Al50_surfA_repeat_thread1_0018	432
FI2000161_NegGre45_surfB_repeat_thread9_0004	431
abr_10_NegDEqQN_surfB_antirep_thread9_0003	430
abr_10_His20Cys20_surfB_repeat_thread4_0007	415
abr_3_PosMidGrDv_surfB_repeat_thread4_0013	415
abr_3_NegGre45_surfB_antirep_thread2_0037	414
abr_10_His20Cys20_surfB_antirep_thread4_0029	413
abr_10_Neg60_surfB_repeat_thread9_0010	413
abr_3_PosMidGr_surfB_repeat_thread6_0017	408
FI2000161_Thr60_surfA_repeat_thread6_0004	399
FI2000161_DEAroMidGr_surfB_antirep_thread2_0076_CHIMERA_FI2000161_greNegDEY_surfB_antirep_thread8_0024	391
abr_10_Neg60_surfA_antirep_thread3_0026	391
FI2000161_PosGre45_surfB_antirep_thread5_0067_CHIMERA_FI2000161_DEAroMidGr_surfB_repeat_thread5_0002	381
abr_10_Thr60_surfA_antirep_thread6_0003	379
FI2000161_NegGre45_surfB_repeat_thread9_0015	379
abr_3_NegGre45_surfB_antirep_thread3_0052_CHIMERA_abr_3_H40LIM40_surfB_repeat_thread4_0005	375
abr_3_Q65N25_surfA_antirep_thread7_0036	373
abr_10_PosMidGrDv_surfB_repeat_thread2_0012	368
abr_3_DEAroMidGr_surfB_repeat_thread2_0006_CHIMERA_abr_3_posGreDiv_surfB_antirep_thread3_0069	367
FI2000161_His20Cys20_surfA_antirep_thread1_0007	362
abr_10_DEAroMidGr_surfB_antirep_thread1_0007	362
abr_3_NegGre45_surfA_repeat_thread7_0010	359
FI2000161_Pos60_surfB_repeat_thread7_0018	358
FI2000161_Q65N25_surfB_antirep_thread3_0044	353
FI2000161_H40LIM40_surfB_antirep_thread3_0054	351
abr_10_Val10_Al50_surfB_repeat_thread4_0007	348
abr_3_Thr60_surfB_repeat_thread4_0008	343
abr_3_posGreDiv_surfB_antirep_thread5_0080	339
abr_3_lsNeGreDiv_surfA_antirep_thread9_0042	338
abr_3_H40E20D20_surfA_antirep_thread8_0057	336
FI2000161_Neg60_surfB_repeat_thread4_0003	332
FI2000161_PosGre45_surfA_repeat_thread3_0008	332
abr_10_posGreDiv_surfA_antirep_thread3_0020	327
abr_3_greNegDEY_surfA_repeat_thread3_0015	327
abr_3_PosGre45_surfA_antirep_thread5_0012	327
FI2000161_greNegDEY_surfB_repeat_thread8_0013	323
abr_10_H40E20D20_surfB_repeat_thread9_0003	322
abr_3_DEAroMidGr_surfB_repeat_thread6_0004	319
FI2000161_Thr60_surfA_antirep_thread4_0068	310
FI2000161_NegDEqQN_surfB_antirep_thread3_0022	309
abr_10_Q65N25_surfB_repeat_thread3_0004	305
abr_10_H40LIM40_surfB_antirep_thread6_0078	304
abr_3_greNegDEY_surfB_repeat_thread6_0008_CHIMERA_abr_3_His20Cys20_surfB_antirep_thread3_0013	303
abr_3_His20Cys20_surfA_antirep_thread7_0035	301
abr_10_Q65N25_surfB_repeat_thread1_0004	300
FI2000161_Thr60_surfB_repeat_thread9_0012	299
abr_3_H40E20D20_surfA_antirep_thread9_0026	290
FI2000161_Pos90_surfA_antirep_thread8_0052	289
abr_10_H40LIM40_surfB_repeat_thread6_0015	286
abr_3_His20Cys20_surfA_repeat_thread7_0004	285
abr_10_DEAroMidGr_surfB_repeat_thread7_0009	285
abr_3_Pos60_surfB_repeat_thread6_0004	284
FI2000161_NegGre45_surfB_antirep_thread8_0097	282
FI2000161_S35T35_surfB_antirep_thread7_0065	279
abr_3_Neg90_surfB_antirep_thread1_0020	276
abr_10_Val10_Al50_surfA_antirep_thread7_0077	273
abr_10_S35T35_surfB_antirep_thread5_0083	272
abr_10_Thr60_surfB_repeat_thread6_0018	270
FI2000161_PosMidGr_surfA_repeat_thread4_0005	268
abr_3_Thr60_surfA_antirep_thread4_0028	267
abr_10_PosMidGr_surfB_repeat_thread2_0001	266
FI2000161_PosGre45_surfB_antirep_thread5_0067	264
abr_10_lsNeGreDiv_surfB_repeat_thread5_0014	263
FI2000161_H40LIM40_surfA_repeat_thread7_0005	262
abr_3_PosGre45_surfB_antirep_thread5_0061	258
abr_10_H40LIM40_surfB_antirep_thread7_0082	257
abr_10_S35T35_surfB_repeat_thread3_0015	255
abr_10_Pos60_surfA_antirep_thread4_0088	253
FI2000161_Val10_Al50_surfB_antirep_thread3_0088	251
abr_10_NegDEqQN_surfB_repeat_thread9_0006	250
abr_10_DEAroMidGr_surfA_repeat_thread8_0010	244
FI2000161_His20Cys20_surfB_repeat_thread6_0012	240
abr_3_Thr60_surfA_antirep_thread3_0054	240
abr_3_NegDEqQN_surfB_antirep_thread8_0036	238
FI2000161_His20Cys20_surfB_antirep_thread5_0055	238
FI2000161_Pos90_surfA_antirep_thread5_0023	237
abr_3_Thr60_surfB_repeat_thread2_0003	235
FI2000161_PosMidGr_surfB_antirep_thread2_0051	234
abr_3_Pos60_surfB_antirep_thread9_0002	232
abr_3_Pos60_surfA_repeat_thread2_0006	231
abr_3_Neg90_surfB_antirep_thread1_0074	231
FI2000161_Pos60_surfA_antirep_thread4_0024	229
abr_10_H40LIM40_surfA_repeat_thread8_0008	228
abr_10_H40LIM40_surfA_antirep_thread4_0001	228
abr_3_Thr60_surfB_antirep_thread7_0009_CHIMERA_abr_3_lsNeGreDiv_surfB_repeat_thread2_0014	226
FI2000161_H40E20D20_surfB_repeat_thread5_0010	226
abr_10_NegGre45_surfA_antirep_thread6_0084_CHIMERA_abr_10_H40LIM40_surfA_antirep_thread4_0001	226
abr_10_PosMidGr_surfB_antirep_thread8_0056	225
FI2000161_DEAroMidGr_surfB_repeat_thread5_0002	225
abr_3_S35T35_surfA_antirep_thread8_0005	225
abr_10_H40LIM40_surfA_antirep_thread4_0024	225
abr_3_Pos90_surfB_antirep_thread5_0046	222
FI2000161_NegGre45_surfA_antirep_thread4_0013	222
abr_10_NegGre45_surfB_repeat_thread2_0016	218
FI2000161_PosMidGr_surfA_antirep_thread5_0080	218
abr_3_PolyAsp_surfB_repeat_thread5_0002	217
FI2000161_S35T35_surfB_antirep_thread1_0044	212
FI2000161_H40LIM40_surfB_antirep_thread9_0037	212
abr_3_lsNeGreDiv_surfA_repeat_thread6_0003	211
abr_3_PolyAsp_surfB_antirep_thread4_0007	210
abr_10_Thr60_surfA_repeat_thread7_0015	209
abr_3_PosGre45_surfA_repeat_thread1_0005	208
abr_10_Q65N25_surfB_repeat_thread3_0004_CHIMERA_abr_10_lsNeGreDiv_surfB_antirep_thread7_0020	208
FI2000161_DEAroMidGr_surfA_repeat_thread4_0012	205
abr_10_Neg90_surfB_antirep_thread3_0048	204
abr_3_DEAroMidGr_surfB_antirep_thread7_0036	204
abr_10_NegGre45_surfB_antirep_thread1_0012	203
abr_3_posGreDiv_surfB_repeat_thread9_0008	200
FI2000161_His20Cys20_surfB_antirep_thread3_0023	199
FI2000161_Thr60_surfB_antirep_thread5_0049	199
abr_10_PosGre45_surfB_antirep_thread9_0035	195
FI2000161_NegGre45_surfA_antirep_thread9_0090	195
abr_3_NegGre45_surfA_repeat_thread9_0014	194
FI2000161_NegDEqQN_surfB_repeat_thread6_0001	192
abr_3_H40LIM40_surfB_repeat_thread3_0018	191
abr_10_Thr60_surfB_repeat_thread2_0013	191
abr_10_Scaffold_0001	188
FI2000161_Q65N25_surfA_repeat_thread2_0001	187
abr_10_greNegDEY_surfA_antirep_thread8_0068	185
abr_10_Pos60_surfB_antirep_thread1_0021	185
FI2000161_Pos60_surfB_repeat_thread7_0012	185
FI2000161_PosGre45_surfB_repeat_thread3_0001	184
abr_3_PosGre45_surfA_antirep_thread6_0058	183
abr_10_His20Cys20_surfB_antirep_thread2_0038	182
abr_3_PosMidGr_surfB_repeat_thread9_0005	182
FI2000161_H40E20D20_surfB_antirep_thread5_0028	182
FI2000161_lsNeGreDiv_surfA_antirep_thread2_0099	182
abr_10_posGreDiv_surfB_antirep_thread5_0053	182
FI2000161_H40LIM40_surfB_repeat_thread2_0009	181
FI2000161_Neg60_surfB_repeat_thread6_0014	176
abr_10_Thr60_surfB_antirep_thread3_0065_CHIMERA_abr_10_Pos60_surfB_repeat_thread4_0009	176
FI2000161_Q65N25_surfB_antirep_thread8_0035	176
FI2000161_DEAroMidGr_surfB_repeat_thread5_0016	175
abr_3_PosMidGrDv_surfB_antirep_thread4_0019_CHIMERA_abr_3_His20Cys20_surfB_repeat_thread6_0018	174
FI2000161_Val10_Al50_surfA_antirep_thread9_0031	173
abr_3_H40LIM40_surfB_antirep_thread7_0040	173
abr_10_PosMidGrDv_surfB_repeat_thread7_0010	169
FI2000161_NegDEqQN_surfA_repeat_thread4_0011	165
abr_10_NegGre45_surfB_repeat_thread1_0014	164
abr_3_greNegDEY_surfB_antirep_thread2_0073	163
abr_3_Pos90_surfA_antirep_thread1_0028	162
abr_10_greNegDEY_surfB_repeat_thread4_0010	161
FI2000161_lsNeGreDiv_surfA_antirep_thread5_0069	160
FI2000161_S35T35_surfB_repeat_thread4_0005	157
abr_10_greNegDEY_surfA_repeat_thread7_0006	157
FI2000161_greNegDEY_surfA_repeat_thread5_0016	157
FI2000161_H40E20D20_surfB_repeat_thread2_0012	157
abr_10_lsNeGreDiv_surfA_antirep_thread9_0028	156
FI2000161_H40LIM40_surfB_repeat_thread5_0006	155
FI2000161_S35T35_surfA_repeat_thread2_0015	153
abr_10_lsNeGreDiv_surfB_repeat_thread3_0013	152
abr_3_NegGre45_surfB_antirep_thread3_0052_CHIMERA_abr_3_Thr60_surfB_antirep_thread5_0079	151
FI2000161_S35T35_surfA_antirep_thread5_0012	150
abr_10_Neg60_surfB_antirep_thread1_0060	148
FI2000161_Thr90_surfA_repeat_thread6_0018	146
abr_3_His20Cys20_surfA_antirep_thread2_0006	146
abr_3_H40E20D20_surfB_repeat_thread4_0012	144
FI2000161_Val10_Al50_surfA_repeat_thread8_0004	144
FI2000161_Val10_Al50_surfB_repeat_thread4_0012	143
abr_10_PosGre45_surfB_antirep_thread1_0079	142
abr_3_greNegDEY_surfB_repeat_thread6_0008	139
FI2000161_Pos60_surfA_antirep_thread9_0091	137
FI2000161_PosGre45_surfB_antirep_thread9_0076	137
FI2000161_Thr60_surfA_antirep_thread5_0022	137
abr_3_NegDEqQN_surfB_repeat_thread5_0006	137
abr_10_posGreDiv_surfB_repeat_thread3_0010	136
FI2000161_S35T35_surfA_antirep_thread4_0068	136
FI2000161_S35T35_surfB_repeat_thread7_0009	134
abr_3_H40E20D20_surfB_antirep_thread2_0003	134
FI2000161_PosMidGr_surfB_antirep_thread2_0052	134
FI2000161_Q65N25_surfA_antirep_thread3_0021	133
FI2000161_His20Cys20_surfA_repeat_thread6_0019	133
abr_10_Pos90_surfB_antirep_thread3_0010	131
abr_3_NegGre45_surfB_repeat_thread2_0006	130
abr_10_Val10_Al50_surfA_antirep_thread1_0053	129
abr_10_NegDEqQN_surfA_antirep_thread8_0044	126
abr_3_PosMidGr_surfB_antirep_thread7_0049	126
FI2000161_Val10_Al50_surfB_repeat_thread6_0019	125
abr_10_H40LIM40_surfA_repeat_thread5_0011	125
abr_3_Val10_Al50_surfB_antirep_thread3_0012	123
abr_3_posGreDiv_surfA_repeat_thread3_0015	122
abr_10_PolyAsp_surfB_repeat_thread2_0014	121
FI2000161_NegDEqQN_surfB_repeat_thread6_0001_CHIMERA_FI2000161_Q65N25_surfB_antirep_thread3_0044	120
abr_3_Neg60_surfB_repeat_thread9_0004	119
FI2000161_Q65N25_surfB_repeat_thread4_0014	119
FI2000161_DEAroMidGr_surfB_antirep_thread5_0022	117
FI2000161_Neg60_surfB_antirep_thread9_0071	116
abr_3_Thr90_surfB_antirep_thread1_0024	116
FI2000161_H40E20D20_surfA_antirep_thread8_0016	115
abr_3_PosMidGrDv_surfB_antirep_thread3_0007_CHIMERA_abr_3_PolyLys_surfB_repeat_thread8_0001	115
FI2000161_PosMidGr_surfA_repeat_thread1_0014	115
abr_10_H40E20D20_surfA_repeat_thread9_0010	114
abr_3_H40E20D20_surfB_repeat_thread4_0012_CHIMERA_abr_3_lsNeGreDiv_surfB_repeat_thread1_0010	113
abr_10_Thr60_surfA_antirep_thread5_0093	113
abr_3_PosMidGrDv_surfB_repeat_thread4_0013_CHIMERA_abr_3_NegGre45_surfB_antirep_thread3_0052	112
FI2000161_Thr90_surfB_repeat_thread1_0007	111
abr_10_PosMidGrDv_surfA_repeat_thread7_0005	111
FI2000161_His20Cys20_surfA_repeat_thread7_0012	110
FI2000161_PolyAsp_surfA_antirep_thread1_0080	109
abr_10_PolyLys_surfB_repeat_thread4_0012	109
abr_10_Val10_Al50_surfB_antirep_thread1_0053	109
FI2000161_Neg90_surfB_antirep_thread5_0032	106
abr_10_lsNeGreDiv_surfB_antirep_thread5_0028_CHIMERA_abr_10_posGreDiv_surfA_repeat_thread2_0014	104
FI2000161_H40LIM40_surfA_repeat_thread2_0005	102
abr_10_Thr60_surfB_antirep_thread3_0065	102
FI2000161_Neg60_surfA_antirep_thread8_0004	101
abr_10_His20Cys20_surfB_repeat_thread2_0008	100
abr_3_Q65N25_surfB_antirep_thread5_0063	99
FI2000161_Val10_Al50_surfB_antirep_thread3_0017	99
abr_10_PosMidGr_surfB_antirep_thread8_0076	99
abr_10_Thr90_surfB_repeat_thread2_0007	98
FI2000161_Scaffold_0001	98
abr_3_lsNeGreDiv_surfB_antirep_thread4_0076	97
abr_10_PosGre45_surfA_antirep_thread3_0051	97
abr_10_H40E20D20_surfB_repeat_thread3_0018	97
FI2000161_Val10_Al50_surfA_antirep_thread3_0047	96
FI2000161_PosGre45_surfA_antirep_thread3_0029	96
abr_10_DEAroMidGr_surfB_repeat_thread3_0004	95
abr_3_S35T35_surfB_antirep_thread8_0034	94
abr_3_PolyAsp_surfB_repeat_thread1_0005	93
abr_10_PosMidGr_surfB_repeat_thread7_0003	91
FI2000161_Neg60_surfB_antirep_thread7_0025	90
FI2000161_H40LIM40_surfA_antirep_thread9_0049	88
FI2000161_NegGre45_surfA_repeat_thread3_0014	88
abr_10_NegGre45_surfA_repeat_thread3_0011	87
FI2000161_greNegDEY_surfA_antirep_thread4_0063	86
abr_10_Pos60_surfA_antirep_thread7_0089	86
abr_3_NegDEqQN_surfB_antirep_thread8_0036_CHIMERA_abr_3_S35T35_surfB_repeat_thread3_0015	86
abr_10_PolyAsp_surfB_antirep_thread5_0005	85
abr_3_NegDEqQN_surfB_repeat_thread6_0009	83
FI2000161_DEAroMidGr_surfA_antirep_thread3_0022	82
abr_3_PosMidGr_surfB_antirep_thread6_0002	82
abr_10_Neg60_surfA_antirep_thread2_0053	81
abr_3_DEAroMidGr_surfB_antirep_thread8_0019	81
abr_10_posGreDiv_surfA_antirep_thread3_0040	81
FI2000161_greNegDEY_surfB_repeat_thread2_0003	80
FI2000161_DEAroMidGr_surfB_repeat_thread5_0016_CHIMERA_FI2000161_His20Cys20_surfB_antirep_thread5_0055	79
abr_10_PosMidGr_surfA_antirep_thread1_0089	78
FI2000161_PosGre45_surfA_repeat_thread5_0006	75
abr_3_Pos60_surfB_antirep_thread3_0052	74
FI2000161_NegDEqQN_surfB_repeat_thread7_0007	74
FI2000161_PosGre45_surfA_antirep_thread4_0038	73
abr_3_PosMidGrDv_surfB_antirep_thread4_0019	72
abr_10_Neg90_surfA_repeat_thread2_0002	72
abr_10_PolyLys_surfB_repeat_thread5_0010	72
abr_3_Val10_Al50_surfB_repeat_thread2_0011	71
abr_10_Thr60_surfB_antirep_thread8_0012	70
abr_10_His20Cys20_surfA_antirep_thread4_0039	70
abr_10_S35T35_surfA_antirep_thread7_0095	70
abr_3_H40E20D20_surfB_antirep_thread1_0026	69
abr_10_H40E20D20_surfB_antirep_thread9_0055	68
abr_10_lsNeGreDiv_surfA_antirep_thread3_0003	67
FI2000161_greNegDEY_surfA_antirep_thread4_0015	67
abr_3_DEAroMidGr_surfB_repeat_thread2_0006	67
abr_3_Q65N25_surfB_antirep_thread1_0007	65
FI2000161_His20Cys20_surfB_antirep_thread5_0055_CHIMERA_FI2000161_DEAroMidGr_surfB_repeat_thread5_0016	64
FI2000161_greNegDEY_surfA_repeat_thread3_0002	64
FI2000161_DEAroMidGr_surfA_repeat_thread6_0019	64
abr_10_NegDEqQN_surfA_antirep_thread3_0027	62
abr_10_Q65N25_surfB_antirep_thread3_0072	60
FI2000161_Q65N25_surfA_antirep_thread3_0069	60
abr_10_Pos90_surfB_antirep_thread7_0006	60
FI2000161_PosMidGr_surfB_repeat_thread6_0002	59
abr_10_H40E20D20_surfA_antirep_thread6_0003_CHIMERA_abr_10_greNegDEY_surfA_repeat_thread7_0006	58
FI2000161_lsNeGreDiv_surfB_repeat_thread9_0014	58
abr_10_Q65N25_surfB_antirep_thread6_0031	57
FI2000161_Neg60_surfA_repeat_thread6_0005	57
abr_3_Q65N25_surfB_repeat_thread7_0016	56
FI2000161_Thr60_surfA_repeat_thread2_0018	56
FI2000161_Neg60_surfA_repeat_thread7_0004	55
FI2000161_NegGre45_surfB_antirep_thread9_0022	52
FI2000161_H40E20D20_surfA_repeat_thread9_0002	52
abr_10_H40E20D20_surfA_antirep_thread8_0086	50
FI2000161_PosMidGr_surfB_repeat_thread9_0004	50
abr_3_Neg60_surfB_antirep_thread4_0018	50
abr_3_PosMidGrDv_surfA_repeat_thread4_0016	50
abr_10_NegDEqQN_surfB_antirep_thread9_0036	49
FI2000161_PolyAsp_surfB_antirep_thread1_0081	48
abr_10_PolyLys_surfA_antirep_thread1_0002	48
abr_10_PosMidGrDv_surfA_antirep_thread4_0078	46
FI2000161_NegDEqQN_surfB_antirep_thread7_0086_CHIMERA_FI2000161_PosMidGr_surfB_repeat_thread9_0004	42
FI2000161_His20Cys20_surfA_antirep_thread7_0053	39
abr_3_NegGre45_surfB_repeat_thread1_0004_CHIMERA_abr_3_Neg60_surfB_repeat_thread3_0001	39
abr_3_PosMidGrDv_surfB_antirep_thread3_0007	38
abr_10_DEAroMidGr_surfA_antirep_thread3_0093	38
abr_10_greNegDEY_surfA_antirep_thread4_0069_CHIMERA_abr_10_Pos60_surfA_antirep_thread7_0089	37
FI2000161_Neg90_surfA_repeat_thread1_0007	37
abr_10_Pos60_surfB_antirep_thread2_0055	37
FI2000161_His20Cys20_surfB_repeat_thread6_0002	36
FI2000161_PosGre45_surfB_repeat_thread1_0016	36
FI2000161_Pos60_surfB_antirep_thread1_0031	36
abr_3_Neg90_surfB_repeat_thread8_0006	34
abr_10_Q65N25_surfA_antirep_thread6_0049	34
FI2000161_NegDEqQN_surfA_repeat_thread4_0002	34
FI2000161_lsNeGreDiv_surfB_antirep_thread1_0030	33
FI2000161_NegDEqQN_surfA_antirep_thread7_0042	33
abr_10_greNegDEY_surfA_antirep_thread4_0069	33
FI2000161_Pos60_surfB_antirep_thread3_0048	33
abr_3_Pos90_surfB_antirep_thread2_0059	32
abr_10_Thr90_surfB_antirep_thread7_0063	31
abr_3_Q65N25_surfB_repeat_thread3_0001	30
FI2000161_Neg60_surfA_antirep_thread6_0047	28
FI2000161_NegDEqQN_surfA_antirep_thread4_0021	28
abr_10_S35T35_surfB_antirep_thread3_0005	28
FI2000161_Pos60_surfA_repeat_thread3_0012	28
abr_10_Neg60_surfB_antirep_thread8_0002	28
FI2000161_Q65N25_surfA_repeat_thread7_0014	27
FI2000161_H40LIM40_surfA_antirep_thread8_0003	27
abr_3_NegDEqQN_surfB_antirep_thread7_0074	26
abr_10_Pos60_surfA_repeat_thread7_0017_CHIMERA_abr_10_His20Cys20_surfB_antirep_thread4_0029	26
abr_3_S35T35_surfB_repeat_thread4_0013	24
abr_10_S35T35_surfB_repeat_thread5_0002	24
abr_10_H40E20D20_surfA_antirep_thread6_0003_CHIMERA_abr_10_DEAroMidGr_surfB_antirep_thread1_0015	24
abr_10_Neg60_surfB_repeat_thread2_0009	22
abr_10_Pos90_surfA_antirep_thread3_0075	22
abr_10_PosGre45_surfA_antirep_thread1_0075	21
FI2000161_Pos60_surfA_repeat_thread4_0002	21
abr_10_Pos60_surfA_repeat_thread7_0017	20
abr_10_greNegDEY_surfB_repeat_thread9_0007	19
abr_10_Q65N25_surfA_repeat_thread4_0010	17
abr_10_Val10_Al50_surfB_antirep_thread5_0009_CHIMERA_abr_10_H40E20D20_surfB_repeat_thread9_0003	17
abr_10_H40LIM40_surfB_repeat_thread1_0011	17
FI2000161_PosMidGr_surfA_antirep_thread1_0034	16
abr_10_PosGre45_surfA_repeat_thread3_0002	15
abr_3_PolyLys_surfA_antirep_thread9_0027	12
abr_10_H40E20D20_surfB_antirep_thread4_0076	9
abr_10_Val10_Al50_surfA_repeat_thread2_0009	8
FI2000161_lsNeGreDiv_surfA_repeat_thread2_0001	6
FI2000161_Q65N25_surfB_repeat_thread2_0005	5
abr_3_PosMidGr_surfB_repeat_thread6_0017_CHIMERA_abr_3_Q65N25_surfB_antirep_thread5_0063	5
FI2000161_S35T35_surfA_repeat_thread7_0008	5
FI2000161_H40E20D20_surfA_repeat_thread2_0001	5
abr_10_PosMidGrDv_surfB_antirep_thread6_0080	4
abr_3_Pos60_surfB_repeat_thread6_0004_CHIMERA_abr_3_Pos60_surfA_antirep_thread5_0027	1
abr_10_posGreDiv_surfA_antirep_thread3_0040_CHIMERA_abr_10_Thr60_surfA_antirep_thread5_0093	1
abr_10_H40LIM40_surfB_repeat_thread6_0015_CHIMERA_abr_10_lsNeGreDiv_surfB_repeat_thread5_0014	0
abr_10_H40LIM40_surfB_antirep_thread6_0078_CHIMERA_abr_10_Q65N25_surfB_antirep_thread3_0072	0
abr_10_H40E20D20_surfA_antirep_thread6_0003_CHIMERA_abr_10_H40E20D20_surfA_antirep_thread6_0003	0
abr_10_NegGre45_surfA_antirep_thread6_0084_CHIMERA_abr_10_Scaffold_0001	0
abr_3_NegDEqQN_surfB_antirep_thread7_0074_CHIMERA_abr_3_H40E20D20_surfA_antirep_thread8_0057	0
abr_10_Val10_Al50_surfB_repeat_thread4_0007_CHIMERA_abr_10_Scaffold_0001	0
abr_3_Thr60_surfB_antirep_thread7_0009_CHIMERA_abr_3_Scaffold_0001	0
