design	count
2H_15_cap_Neg60_surfA_antirep_thread8_0059	84
DHR49_5CWJ_XtalFit_Thr60_surfA_repeat_thread9_0001	84
DHR14_5CWH_XtalFit_Neg60_surfA_repeat_thread2_0009_CHIMERA_DHR14_5CWH_XtalFit_His20Cys20_surfA_repeat_thread8_0011	84
2H_15_cap_posGreDiv_surfB_repeat_thread5_0006	83
DHR49_5CWJ_XtalFit_Q65N25_surfB_repeat_thread9_0012	82
2H_15_cap_Pos60_surfB_repeat_thread5_0010	82
DHR49_5CWJ_XtalFit_PolyLys_surfB_antirep_thread8_0012	82
2H_15_cap_Neg60_surfA_antirep_thread2_0037	82
2H_15_cap_Val10_Al50_surfB_antirep_thread2_0012	81
DHR49_5CWJ_XtalFit_NegDEqQN_surfB_repeat_thread7_0008	80
2H_15_cap_H40LIM40_surfA_repeat_thread7_0007	80
DHR49_5CWJ_XtalFit_PosMidGr_surfA_antirep_thread4_0051	79
2H_15_cap_Q65N25_surfB_repeat_thread1_0007	79
2H_15_cap_PosMidGr_surfA_antirep_thread6_0006_CHIMERA_2H_15_cap_Q65N25_surfA_antirep_thread4_0004	79
DHR49_5CWJ_XtalFit_Neg60_surfA_repeat_thread6_0010	78
DHR49_5CWJ_XtalFit_PolyLys_surfA_repeat_thread5_0001	78
DHR14_5CWH_XtalFit_Thr90_surfA_antirep_thread9_0053	76
DHR49_5CWJ_XtalFit_H40E20D20_surfB_antirep_thread6_0003	74
2H_15_cap_NegDEqQN_surfA_antirep_thread7_0037	73
DHR49_5CWJ_XtalFit_greNegDEY_surfB_repeat_thread5_0003	73
DHR49_5CWJ_XtalFit_H40E20D20_surfA_antirep_thread2_0030	72
DHR14_5CWH_XtalFit_Neg90_surfB_antirep_thread8_0035	72
2H_15_cap_Thr60_surfA_repeat_thread6_0007	72
2H_15_cap_PolyLys_surfB_repeat_thread2_0004	72
2H_15_cap_Neg90_surfB_repeat_thread5_0009	68
DHR49_5CWJ_XtalFit_PosMidGr_surfB_repeat_thread2_0004_CHIMERA_DHR49_5CWJ_XtalFit_Q65N25_surfB_repeat_thread5_0002	68
DHR14_5CWH_XtalFit_PosGre45_surfA_repeat_thread8_0006	66
2H_15_cap_NegDEqQN_surfA_antirep_thread8_0002	65
DHR14_5CWH_XtalFit_Pos90_surfB_repeat_thread6_0010	65
DHR49_5CWJ_XtalFit_PosGre45_surfB_repeat_thread3_0003	64
DHR14_5CWH_XtalFit_Scaffold_0001_CHIMERA_DHR14_5CWH_XtalFit_PosGre45_surfB_repeat_thread8_0007	64
2H_15_cap_lsNeGreDiv_surfB_antirep_thread7_0023	63
2H_15_cap_PosMidGr_surfB_repeat_thread5_0006	63
DHR14_5CWH_XtalFit_PolyAsp_surfA_repeat_thread6_0006	62
2H_15_cap_greNegDEY_surfA_repeat_thread5_0010	62
DHR49_5CWJ_XtalFit_Scaffold_0001	60
DHR49_5CWJ_XtalFit_S35T35_surfA_antirep_thread5_0042	60
DHR14_5CWH_XtalFit_posGreDiv_surfB_repeat_thread7_0012	59
DHR14_5CWH_XtalFit_NegGre45_surfB_repeat_thread4_0005	58
2H_15_cap_Thr90_surfB_antirep_thread7_0022	58
2H_15_cap_PosGre45_surfA_antirep_thread5_0011	57
DHR14_5CWH_XtalFit_S35T35_surfA_antirep_thread8_0034	56
DHR49_5CWJ_XtalFit_PosGre45_surfB_antirep_thread5_0048	56
2H_15_cap_S35T35_surfB_antirep_thread2_0038	55
2H_15_cap_posGreDiv_surfA_antirep_thread3_0051	54
DHR14_5CWH_XtalFit_PosMidGrDv_surfA_repeat_thread2_0001	54
2H_15_cap_NegGre45_surfA_antirep_thread3_0043	54
DHR49_5CWJ_XtalFit_Pos60_surfB_antirep_thread5_0047	53
2H_15_cap_Neg60_surfB_antirep_thread9_0059	52
DHR14_5CWH_XtalFit_H40LIM40_surfB_repeat_thread8_0003	52
DHR14_5CWH_XtalFit_PolyAsp_surfB_repeat_thread7_0010	49
DHR14_5CWH_XtalFit_lsNeGreDiv_surfA_antirep_thread8_0001	49
DHR49_5CWJ_XtalFit_NegGre45_surfB_repeat_thread8_0001	49
2H_15_cap_H40LIM40_surfA_repeat_thread1_0011	48
DHR49_5CWJ_XtalFit_posGreDiv_surfB_antirep_thread3_0008_CHIMERA_DHR49_5CWJ_XtalFit_PosMidGrDv_surfB_repeat_thread1_0004	47
2H_15_cap_lsNeGreDiv_surfB_repeat_thread8_0007	45
DHR14_5CWH_XtalFit_PosMidGr_surfB_repeat_thread5_0009	45
2H_15_cap_Neg90_surfA_antirep_thread8_0007	44
2H_15_cap_His20Cys20_surfA_repeat_thread5_0006	44
DHR49_5CWJ_XtalFit_Val10_Al50_surfA_antirep_thread7_0035	43
2H_15_cap_Neg60_surfA_repeat_thread4_0001	43
2H_15_cap_PolyAsp_surfA_repeat_thread5_0012	42
DHR14_5CWH_XtalFit_Pos90_surfA_antirep_thread8_0011	41
2H_15_cap_Thr60_surfA_antirep_thread7_0030	40
DHR49_5CWJ_XtalFit_H40E20D20_surfB_antirep_thread2_0048	39
DHR49_5CWJ_XtalFit_Thr90_surfA_repeat_thread8_0006	39
2H_15_cap_PolyAsp_surfA_repeat_thread6_0001	38
DHR49_5CWJ_XtalFit_Neg60_surfB_repeat_thread3_0008	36
DHR14_5CWH_XtalFit_lsNeGreDiv_surfB_repeat_thread8_0005	35
DHR14_5CWH_XtalFit_Q65N25_surfB_repeat_thread1_0004	35
DHR14_5CWH_XtalFit_Neg90_surfA_antirep_thread2_0032	34
DHR49_5CWJ_XtalFit_Neg60_surfB_antirep_thread8_0034	34
2H_15_cap_NegDEqQN_surfA_repeat_thread9_0004	34
DHR14_5CWH_XtalFit_Neg60_surfB_antirep_thread7_0032	33
DHR49_5CWJ_XtalFit_H40LIM40_surfB_antirep_thread8_0025	32
2H_15_cap_S35T35_surfA_repeat_thread7_0003	32
2H_15_cap_PosMidGr_surfA_antirep_thread6_0006_CHIMERA_2H_15_cap_Neg60_surfA_antirep_thread8_0059	31
2H_15_cap_posGreDiv_surfB_antirep_thread4_0033	31
DHR49_5CWJ_XtalFit_lsNeGreDiv_surfB_repeat_thread1_0007	31
DHR14_5CWH_XtalFit_Thr60_surfB_repeat_thread2_0014	31
DHR49_5CWJ_XtalFit_H40LIM40_surfB_antirep_thread2_0036	30
2H_15_cap_Val10_Al50_surfA_antirep_thread8_0004	30
DHR49_5CWJ_XtalFit_Neg60_surfA_antirep_thread3_0012	30
2H_15_cap_Val10_Al50_surfA_antirep_thread6_0018	29
2H_15_cap_S35T35_surfA_repeat_thread7_0004	28
DHR14_5CWH_XtalFit_S35T35_surfB_antirep_thread5_0021	28
DHR14_5CWH_XtalFit_Pos60_surfB_repeat_thread4_0001	27
2H_15_cap_NegDEqQN_surfA_repeat_thread9_0008	27
2H_15_cap_DEAroMidGr_surfA_antirep_thread9_0020	26
2H_15_cap_His20Cys20_surfB_repeat_thread6_0009	26
2H_15_cap_lsNeGreDiv_surfA_antirep_thread5_0012	25
DHR49_5CWJ_XtalFit_posGreDiv_surfA_repeat_thread2_0002	25
DHR49_5CWJ_XtalFit_Neg90_surfB_repeat_thread5_0007	24
2H_15_cap_posGreDiv_surfB_repeat_thread8_0011	24
DHR49_5CWJ_XtalFit_H40E20D20_surfA_repeat_thread1_0005	23
DHR14_5CWH_XtalFit_lsNeGreDiv_surfB_repeat_thread8_0005_CHIMERA_DHR14_5CWH_XtalFit_PosMidGr_surfB_antirep_thread9_0048	23
2H_15_cap_PosMidGr_surfA_antirep_thread6_0006	23
DHR14_5CWH_XtalFit_His20Cys20_surfA_antirep_thread4_0016	22
2H_15_cap_Q65N25_surfB_antirep_thread3_0003	22
2H_15_cap_Q65N25_surfA_repeat_thread5_0003	21
DHR14_5CWH_XtalFit_posGreDiv_surfA_antirep_thread3_0038	21
2H_15_cap_PosMidGrDv_surfB_antirep_thread6_0043	21
DHR49_5CWJ_XtalFit_Neg60_surfB_antirep_thread9_0036	19
2H_15_cap_DEAroMidGr_surfA_antirep_thread7_0009	19
DHR49_5CWJ_XtalFit_PosMidGr_surfB_repeat_thread9_0009	19
2H_15_cap_Thr60_surfB_antirep_thread7_0017	18
DHR14_5CWH_XtalFit_Val10_Al50_surfA_antirep_thread8_0027	18
DHR14_5CWH_XtalFit_posGreDiv_surfB_antirep_thread4_0048	16
2H_15_cap_Q65N25_surfB_repeat_thread4_0004	15
DHR49_5CWJ_XtalFit_Val10_Al50_surfA_antirep_thread9_0033	14
DHR14_5CWH_XtalFit_Thr60_surfB_antirep_thread2_0010	14
DHR49_5CWJ_XtalFit_PosGre45_surfB_repeat_thread3_0005	11
DHR49_5CWJ_XtalFit_Thr90_surfB_repeat_thread3_0009	10
DHR49_5CWJ_XtalFit_Neg90_surfB_antirep_thread8_0016	9
DHR14_5CWH_XtalFit_Val10_Al50_surfB_antirep_thread2_0028_CHIMERA_DHR14_5CWH_XtalFit_lsNeGreDiv_surfB_repeat_thread7_0006	9
DHR49_5CWJ_XtalFit_DEAroMidGr_surfA_repeat_thread9_0012	8
DHR14_5CWH_XtalFit_greNegDEY_surfA_antirep_thread4_0066_CHIMERA_DHR14_5CWH_XtalFit_greNegDEY_surfA_antirep_thread6_0039	6
2H_15_cap_Neg60_surfB_repeat_thread9_0007	5
DHR49_5CWJ_XtalFit_PosMidGr_surfB_antirep_thread5_0043	5
DHR49_5CWJ_XtalFit_Neg90_surfA_antirep_thread3_0032	3
DHR49_5CWJ_XtalFit_Q65N25_surfA_antirep_thread7_0011	3
DHR14_5CWH_XtalFit_S35T35_surfA_repeat_thread2_0005	2
DHR14_5CWH_XtalFit_PosMidGrDv_surfB_antirep_thread4_0027_CHIMERA_DHR14_5CWH_XtalFit_lsNeGreDiv_surfB_antirep_thread5_0013	2
2H_15_cap_PosMidGrDv_surfA_repeat_thread4_0008_CHIMERA_2H_15_cap_posGreDiv_surfA_antirep_thread2_0014	1
2H_15_cap_DEAroMidGr_surfB_repeat_thread3_0005_CHIMERA_2H_15_cap_greNegDEY_surfA_repeat_thread7_0002	1
DHR14_5CWH_XtalFit_Scaffold_0001_CHIMERA_DHR14_5CWH_XtalFit_NegDEqQN_surfB_antirep_thread2_0004	1
DHR14_5CWH_XtalFit_PosMidGr_surfA_repeat_thread8_0005_CHIMERA_DHR14_5CWH_XtalFit_NegDEqQN_surfA_repeat_thread1_0009	1
2H_15_cap_PosMidGr_surfA_antirep_thread6_0006_CHIMERA_2H_15_cap_Neg60_surfA_repeat_thread1_0012	1
DHR49_5CWJ_XtalFit_Pos60_surfB_antirep_thread6_0017	1
DHR49_5CWJ_XtalFit_PosMidGr_surfB_repeat_thread2_0004_CHIMERA_DHR49_5CWJ_XtalFit_PosGre45_surfB_repeat_thread3_0003	0
DHR14_5CWH_XtalFit_Neg90_surfB_antirep_thread8_0035_CHIMERA_DHR14_5CWH_XtalFit_NegDEqQN_surfB_repeat_thread8_0002	0
DHR49_5CWJ_XtalFit_Pos60_surfA_antirep_thread4_0033	0
DHR49_5CWJ_XtalFit_NegDEqQN_surfB_repeat_thread3_0004	0
2H_15_cap_PosMidGr_surfA_antirep_thread6_0006_CHIMERA_2H_15_cap_NegDEqQN_surfA_repeat_thread9_0008	0
2H_15_cap_Neg90_surfA_repeat_thread1_0003	0
DHR14_5CWH_XtalFit_Scaffold_0001_CHIMERA_DHR14_5CWH_XtalFit_posGreDiv_surfB_repeat_thread7_0012	0
DHR49_5CWJ_XtalFit_Pos60_surfB_repeat_thread7_0009	0
DHR14_5CWH_XtalFit_Thr60_surfB_repeat_thread2_0014_CHIMERA_DHR14_5CWH_XtalFit_posGreDiv_surfB_antirep_thread4_0048	0
2H_15_cap_NegDEqQN_surfB_repeat_thread8_0003_CHIMERA_2H_15_cap_Pos60_surfB_repeat_thread1_0009	0
DHR14_5CWH_XtalFit_Neg90_surfA_repeat_thread4_0011	0
2H_15_cap_greNegDEY_surfA_antirep_thread4_0042_CHIMERA_2H_15_cap_Pos60_surfA_antirep_thread4_0049	0
DHR49_5CWJ_XtalFit_PosMidGrDv_surfB_antirep_thread4_0047_CHIMERA_DHR49_5CWJ_XtalFit_Neg60_surfB_repeat_thread9_0001	0
2H_15_cap_DEAroMidGr_surfB_repeat_thread3_0005_CHIMERA_2H_15_cap_Neg60_surfA_repeat_thread4_0001	0
DHR14_5CWH_XtalFit_Neg60_surfA_antirep_thread8_0010	0
DHR14_5CWH_XtalFit_Scaffold_0001_CHIMERA_DHR14_5CWH_XtalFit_NegDEqQN_surfB_antirep_thread6_0040	0
DHR14_5CWH_XtalFit_Neg60_surfA_repeat_thread2_0009	0
DHR14_5CWH_XtalFit_PosGre45_surfA_repeat_thread8_0006_CHIMERA_DHR14_5CWH_XtalFit_PolyLys_surfA_repeat_thread9_0003	0
DHR14_5CWH_XtalFit_S35T35_surfA_repeat_thread2_0005_CHIMERA_DHR14_5CWH_XtalFit_Pos60_surfA_repeat_thread4_0012	0
DHR49_5CWJ_XtalFit_Pos90_surfA_antirep_thread3_0027	0
2H_15_cap_Neg90_surfB_repeat_thread9_0011	0
2H_15_cap_NegDEqQN_surfA_antirep_thread7_0037_CHIMERA_2H_15_cap_PolyAsp_surfA_repeat_thread5_0012	0
DHR14_5CWH_XtalFit_Pos60_surfA_repeat_thread4_0012	0
2H_15_cap_DEAroMidGr_surfB_repeat_thread3_0005_CHIMERA_2H_15_cap_Neg60_surfA_repeat_thread1_0012	0
DHR14_5CWH_XtalFit_Scaffold_0001_CHIMERA_DHR14_5CWH_XtalFit_PolyLys_surfB_repeat_thread1_0003	0
DHR14_5CWH_XtalFit_lsNeGreDiv_surfB_repeat_thread7_0006_CHIMERA_DHR14_5CWH_XtalFit_Neg60_surfB_repeat_thread9_0001	0
2H_15_cap_PosGre45_surfA_repeat_thread7_0012_CHIMERA_2H_15_cap_Neg60_surfA_antirep_thread8_0059	0
DHR49_5CWJ_XtalFit_PolyAsp_surfA_repeat_thread9_0007_CHIMERA_DHR49_5CWJ_XtalFit_NegDEqQN_surfA_antirep_thread2_0015	0
2H_15_cap_Val10_Al50_surfB_antirep_thread2_0012_CHIMERA_2H_15_cap_Neg90_surfB_antirep_thread9_0066	0
DHR14_5CWH_XtalFit_Scaffold_0001_CHIMERA_DHR14_5CWH_XtalFit_Pos60_surfB_antirep_thread3_0038	0
2H_15_cap_DEAroMidGr_surfB_repeat_thread3_0005_CHIMERA_2H_15_cap_Neg90_surfB_antirep_thread9_0066	0
2H_15_cap_Pos90_surfB_antirep_thread8_0030	0
2H_15_cap_PosMidGr_surfA_antirep_thread6_0006_CHIMERA_2H_15_cap_Neg60_surfA_repeat_thread4_0001	0
2H_15_cap_Neg90_surfB_repeat_thread5_0009_CHIMERA_2H_15_cap_DEAroMidGr_surfB_repeat_thread3_0005	0
DHR49_5CWJ_XtalFit_PosMidGr_surfB_antirep_thread6_0021	0
DHR14_5CWH_XtalFit_NegDEqQN_surfB_antirep_thread6_0040_CHIMERA_DHR14_5CWH_XtalFit_lsNeGreDiv_surfB_repeat_thread7_0006	0
DHR49_5CWJ_XtalFit_His20Cys20_surfA_antirep_thread5_0040	0
DHR14_5CWH_XtalFit_H40E20D20_surfA_antirep_thread5_0043_CHIMERA_DHR14_5CWH_XtalFit_H40E20D20_surfA_repeat_thread2_0008	0
DHR49_5CWJ_XtalFit_H40E20D20_surfB_repeat_thread2_0002	0
2H_15_cap_Thr60_surfB_antirep_thread9_0042	0
2H_15_cap_NegDEqQN_surfB_repeat_thread8_0003_CHIMERA_2H_15_cap_Thr60_surfB_antirep_thread9_0042	0
2H_15_cap_NegDEqQN_surfB_repeat_thread8_0003_CHIMERA_2H_15_cap_Q65N25_surfB_repeat_thread1_0007	0
DHR49_5CWJ_XtalFit_His20Cys20_surfB_repeat_thread2_0002_CHIMERA_DHR49_5CWJ_XtalFit_DEAroMidGr_surfB_repeat_thread6_0006	0
DHR14_5CWH_XtalFit_PosMidGr_surfB_repeat_thread6_0009_CHIMERA_DHR14_5CWH_XtalFit_greNegDEY_surfB_antirep_thread1_0052	0
DHR14_5CWH_XtalFit_Scaffold_0001_CHIMERA_DHR14_5CWH_XtalFit_lsNeGreDiv_surfB_antirep_thread5_0013	0
DHR14_5CWH_XtalFit_Neg90_surfB_antirep_thread8_0035_CHIMERA_DHR14_5CWH_XtalFit_lsNeGreDiv_surfB_repeat_thread7_0006	0
DHR14_5CWH_XtalFit_Thr90_surfB_repeat_thread1_0001_CHIMERA_DHR14_5CWH_XtalFit_lsNeGreDiv_surfB_repeat_thread7_0006	0
DHR14_5CWH_XtalFit_Pos90_surfB_repeat_thread6_0010_CHIMERA_DHR14_5CWH_XtalFit_NegGre45_surfB_repeat_thread4_0005	0
DHR49_5CWJ_XtalFit_NegGre45_surfB_antirep_thread1_0003_CHIMERA_DHR49_5CWJ_XtalFit_Neg60_surfB_repeat_thread3_0008	0
DHR14_5CWH_XtalFit_Scaffold_0001_CHIMERA_DHR14_5CWH_XtalFit_NegGre45_surfB_repeat_thread4_0005	0
DHR14_5CWH_XtalFit_S35T35_surfB_repeat_thread3_0003_CHIMERA_DHR14_5CWH_XtalFit_NegGre45_surfB_antirep_thread5_0019	0
DHR49_5CWJ_XtalFit_H40E20D20_surfA_repeat_thread9_0006_CHIMERA_DHR49_5CWJ_XtalFit_Scaffold_0001	0
DHR49_5CWJ_XtalFit_Neg60_surfB_repeat_thread3_0008_CHIMERA_DHR49_5CWJ_XtalFit_NegGre45_surfB_antirep_thread1_0003	0
DHR49_5CWJ_XtalFit_PosGre45_surfB_antirep_thread1_0008_CHIMERA_DHR49_5CWJ_XtalFit_NegGre45_surfB_antirep_thread1_0030	0
DHR49_5CWJ_XtalFit_Thr90_surfB_repeat_thread7_0002_CHIMERA_DHR49_5CWJ_XtalFit_greNegDEY_surfB_antirep_thread1_0040	0
2H_15_cap_NegDEqQN_surfB_repeat_thread8_0003_CHIMERA_2H_15_cap_NegGre45_surfB_repeat_thread1_0008	0
2H_15_cap_PosMidGr_surfB_repeat_thread4_0008_CHIMERA_2H_15_cap_NegGre45_surfA_antirep_thread3_0043	0
2H_15_cap_DEAroMidGr_surfB_antirep_thread4_0030_CHIMERA_2H_15_cap_greNegDEY_surfA_repeat_thread7_0002	0
DHR14_5CWH_XtalFit_Val10_Al50_surfA_repeat_thread8_0010	0
2H_15_cap_PosMidGr_surfA_antirep_thread6_0006_CHIMERA_2H_15_cap_DEAroMidGr_surfA_antirep_thread9_0020	0
2H_15_cap_S35T35_surfB_antirep_thread3_0004	0
2H_15_cap_Q65N25_surfA_antirep_thread8_0029	0
DHR14_5CWH_XtalFit_Scaffold_0001_CHIMERA_DHR14_5CWH_XtalFit_posGreDiv_surfB_antirep_thread5_0006	0
DHR14_5CWH_XtalFit_Thr60_surfA_repeat_thread6_0011	0
DHR14_5CWH_XtalFit_PosMidGrDv_surfA_antirep_thread7_0010_CHIMERA_DHR14_5CWH_XtalFit_PosMidGrDv_surfA_antirep_thread9_0017	0
DHR14_5CWH_XtalFit_Pos60_surfB_repeat_thread4_0001_CHIMERA_DHR14_5CWH_XtalFit_posGreDiv_surfA_antirep_thread4_0024	0
DHR49_5CWJ_XtalFit_PosMidGrDv_surfA_repeat_thread9_0001	0
2H_15_cap_PosMidGr_surfB_repeat_thread4_0008	0
2H_15_cap_Val10_Al50_surfB_antirep_thread2_0012_CHIMERA_2H_15_cap_PosGre45_surfB_repeat_thread6_0009	0
2H_15_cap_lsNeGreDiv_surfB_repeat_thread8_0007_CHIMERA_2H_15_cap_PosGre45_surfB_repeat_thread6_0009	0
2H_15_cap_Pos60_surfB_repeat_thread5_0010_CHIMERA_2H_15_cap_PosGre45_surfB_repeat_thread7_0002	0
2H_15_cap_PosGre45_surfA_antirep_thread9_0003_CHIMERA_2H_15_cap_H40LIM40_surfA_antirep_thread5_0009	0
2H_15_cap_PosGre45_surfA_repeat_thread7_0012	0
2H_15_cap_PosMidGr_surfA_repeat_thread3_0008	0
2H_15_cap_lsNeGreDiv_surfB_repeat_thread8_0007_CHIMERA_2H_15_cap_posGreDiv_surfB_repeat_thread8_0011	0
2H_15_cap_H40E20D20_surfA_antirep_thread5_0050	0
2H_15_cap_PosGre45_surfA_repeat_thread7_0012_CHIMERA_2H_15_cap_Q65N25_surfA_antirep_thread4_0004	0
DHR14_5CWH_XtalFit_Pos90_surfA_antirep_thread9_0060_CHIMERA_DHR14_5CWH_XtalFit_Thr60_surfA_repeat_thread1_0005	0
DHR14_5CWH_XtalFit_PosMidGr_surfB_repeat_thread6_0009_CHIMERA_DHR14_5CWH_XtalFit_Thr60_surfA_repeat_thread1_0005	0
DHR49_5CWJ_XtalFit_Q65N25_surfA_repeat_thread9_0010	0
DHR14_5CWH_XtalFit_Thr60_surfA_antirep_thread6_0046	0
DHR14_5CWH_XtalFit_Q65N25_surfA_antirep_thread8_0011	0
DHR14_5CWH_XtalFit_Q65N25_surfA_antirep_thread3_0021	0
DHR14_5CWH_XtalFit_NegDEqQN_surfB_repeat_thread8_0002_CHIMERA_DHR14_5CWH_XtalFit_Thr60_surfB_antirep_thread2_0010	0
DHR14_5CWH_XtalFit_S35T35_surfA_antirep_thread2_0041	0
2H_15_cap_Val10_Al50_surfB_antirep_thread2_0012_CHIMERA_2H_15_cap_Thr60_surfA_antirep_thread7_0030	0
2H_15_cap_lsNeGreDiv_surfB_repeat_thread8_0007_CHIMERA_2H_15_cap_Thr60_surfA_antirep_thread7_0030	0
2H_15_cap_Q65N25_surfB_antirep_thread1_0011	0
2H_15_cap_Thr60_surfB_repeat_thread5_0008	0


